epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,2.177168647673997,2.149501937627792,0.0,0.0,0.1703186808302591,0.3237704918032787,0.62120620429748,0.8052733323825897,3.9999999999999996e-05
2,2.091968271542679,2.049025273323059,-0.08520037613131803,-0.10047666430473301,0.48949953331259166,0.5281887245101959,0.8999361858309012,0.9440336455971915,6.999999999999993e-05
3,1.9602427218448033,1.9133968085050583,-0.13172554969787575,-0.13562846481800084,0.6146939863993955,0.6439424230307876,0.9535995733190785,0.9568594441124494,0.0001
4,1.805474462156946,1.776766088604927,-0.15476825968785723,-0.13663071990013131,0.6996866527401218,0.7075169932027189,0.9643681650926149,0.9638111443322556,9.997404066775285e-05
5,1.6670549908144907,1.6603855609893798,-0.13841947134245536,-0.11638052761554718,0.7731565847370995,0.7771891243502599,0.9708772300777857,0.9688891760309697,9.989618989876661e-05
6,1.5498807013712146,1.5601650327444077,-0.11717428944327613,-0.10022052824497218,0.8248922174318859,0.8250699720111955,0.9753802133663009,0.9730736374502682,9.976652934774728e-05
7,1.4487327736887066,1.4728403627872466,-0.10114792768250802,-0.08732466995716104,0.8586048268811948,0.8515593762495002,0.9789893854874594,0.9764916936048933,9.958519501070808e-05
8,1.3621107167141004,1.3962307631969453,-0.08662205697460612,-0.07660959959030134,0.8760500466687409,0.8706517393042783,0.9817344987450792,0.9794230570711405,9.935237708232756e-05
9,1.2856653982942754,1.3281556218862534,-0.07644531841982505,-0.06807514131069192,0.8898617716342948,0.882546981207517,0.9841925568817061,0.9819104726610663,9.906831975646277e-05
10,1.2194864407859065,1.2673712193965911,-0.06617895750836889,-0.060784402489662215,0.8981510289346193,0.8916433426629349,0.9859921918636386,0.9840531916584152,9.873332097002275e-05
11,1.1599538190798326,1.2130697637796402,-0.059532621706073874,-0.05430145561695099,0.9043068580825815,0.8969412235105958,0.9877540960889879,0.9858943166693579,9.834773209047419e-05
12,1.1081853004341775,1.1644959509372712,-0.051768518645655126,-0.048573812842368946,0.9093181919196409,0.9032387045181928,0.9891345182132137,0.9874633842412108,9.791195754730533e-05
13,1.0621054155582732,1.1204269021749496,-0.04607988487590431,-0.04406904876232165,0.9140072892128539,0.9080367852858856,0.9903156070442439,0.9888496097747859,9.74264544078354e-05
