epoch,train_loss,val_loss,test_loss,train_delta,val_delta,test_delta,predictor_lr,val_acc,test_acc,val_auc,test_auc
1,2.19272302497517,2.1758340418338777,2.1813080886314653,0.0,0.0,0.0,3.9999999999999996e-05,0.2510995601759296,0.3211699164345404,0.6944847640779748,0.7280343814523103
2,2.147966545413841,2.1193492233753206,2.121658070334073,-0.04475647956132889,-0.05648481845855713,-0.05965001829739247,6.999999999999993e-05,0.4309276289484206,0.46977715877437326,0.8672972869349153,0.8822713897933245
3,2.0850534025918352,2.0437035381793978,2.0358884745630723,-0.06291314282200577,-0.07564568519592285,-0.08576959577100052,0.0001,0.553078768492603,0.6266016713091922,0.9071790235818368,0.9247518477973445
4,2.0091346211054106,1.9640781700611114,1.9439820174513192,-0.07591878148642461,-0.07962536811828635,-0.09190645711175316,9.997404066775285e-05,0.5845661735305878,0.6654596100278551,0.9204713094925467,0.9379973833879595
5,1.940907452932813,1.8939864665269852,1.8624191941886112,-0.06822716817259766,-0.07009170353412619,-0.08156282326270792,9.989618989876661e-05,0.5994602159136345,0.673259052924791,0.9272195218715518,0.9434927929162442
6,1.8811018287458203,1.831156951189041,1.7893933386638248,-0.059805624186992645,-0.06282951533794412,-0.07302585552478646,9.976652934774728e-05,0.6120551779288285,0.68008356545961,0.9318430619868262,0.9484115873963793
7,1.827806518497792,1.7739147573709488,1.723813768090873,-0.05329531024802825,-0.05724219381809226,-0.06557957057295183,9.958519501070808e-05,0.6273490603758497,0.6867688022284123,0.9354811146223465,0.951739033163465
8,1.78146333349022,1.7221884310245514,1.665937567579335,-0.046343185007572174,-0.0517263263463974,-0.057876200511537856,9.935237708232756e-05,0.6416433426629349,0.694150417827298,0.9389984540533882,0.9550586447725676
9,1.7405409216880798,1.6746165484189988,1.6125138175898586,-0.04092241180214007,-0.04757188260555267,-0.05342374998947652,9.906831975646277e-05,0.6558376649340264,0.7027855153203343,0.9419908250446662,0.9573236206159123
10,1.7050104669549249,1.6316767454147338,1.565779180362307,-0.03553045473315497,-0.04293980300426492,-0.04673463722755167,9.873332097002275e-05,0.6679328268692523,0.7162952646239554,0.9446800443947837,0.9588937516908417
11,1.6724171269346366,1.592624732851982,1.5223299963720913,-0.03259334002028824,-0.039052012562751814,-0.04344918399021558,9.834773209047419e-05,0.6802279088364654,0.7309192200557103,0.9469590993299788,0.9610012149303562
12,1.6423207429999656,1.5561093270778656,1.482356860719878,-0.030096383934671067,-0.03651540577411638,-0.039973135652213276,9.791195754730533e-05,0.6965213914434226,0.7493036211699164,0.9490890998037342,0.9628080409724463
13,1.6179297346283088,1.5241328954696656,1.4484914006858036,-0.024391008371656753,-0.03197643160820007,-0.033865460034074424,9.74264544078354e-05,0.7108156737305078,0.7646239554317549,0.9508391422216724,0.9636652727379817
14,1.5919278067621319,1.4943038374185562,1.4168920023687954,-0.026001927866176944,-0.02982905805110936,-0.0315993983170082,9.689173189781402e-05,0.7207117153138745,0.7805013927576602,0.9524794476546958,0.9645235842809013
15,1.5711007182571022,1.466520482301712,1.3896407752201474,-0.02082708850502968,-0.027783355116844266,-0.027251227148648027,9.630835086731391e-05,0.7292083166733306,0.7887186629526463,0.9540967756320113,0.9650695208753448
16,1.5503346486525102,1.4405343621969222,1.36149970416365,-0.02076606960459193,-0.025986120104789734,-0.028141071056497324,9.567692320247625e-05,0.7354058376649341,0.8040389972144847,0.9554613660354071,0.9659394429604328
17,1.5321730903603814,1.4161276638507843,1.3364664233964065,-0.018161558292128843,-0.024406698346137956,-0.025033280767243538,9.4998111183727e-05,0.7421031587365055,0.8096100278551532,0.9568048422102561,0.96673880617079
18,1.5148165307261727,1.3944217264652252,1.3164402821968342,-0.01735655963420868,-0.021705937385559038,-0.020026141199572356,9.427262679113594e-05,0.7465013994402239,0.8139275766016713,0.9581214421370999,0.9671829882956033
19,1.5002381879497657,1.3740049809217454,1.2951021441097916,-0.014578342776407016,-0.02041674554347983,-0.021338138087042546,9.350123095764832e-05,0.7512994802079168,0.821866295264624,0.9591184135572421,0.9678107878243364
20,1.4846841906282036,1.354272300004959,1.2755522727966309,-0.015553997321562152,-0.01973268091678637,-0.01954987131316077,9.268473277097031e-05,0.7565973610555777,0.8309192200557103,0.9602210437571651,0.9683808290780953
21,1.4701010777869008,1.3366236239671707,1.258225440979004,-0.014583112841302759,-0.017648676037788302,-0.017326831817626953,9.18239886249488e-05,0.7606957217113155,0.836908077994429,0.9612270619766501,0.9689453949444518
22,1.458899485455318,1.319472712278366,1.242320648555098,-0.01120159233158291,-0.01715091168880467,-0.015904792423905967,9.09199013213318e-05,0.7681927229108356,0.8415041782729805,0.9621646818194789,0.969390349279384
23,1.4485625956546178,1.3037931621074677,1.2268900377997036,-0.010336889800700133,-0.015679550170898393,-0.015430610755394314,8.997341912285438e-05,0.7715913634546182,0.8469359331476323,0.9631125494516901,0.9700794120060378
24,1.4388166469606487,1.2883210688829423,1.2134906670142864,-0.009745948693969053,-0.015472093224525363,-0.013399370785417197,8.898553475864235e-05,0.7772890843662535,0.8470752089136491,0.9640310307249229,0.9703368217324031
25,1.4281876991418274,1.2751703798770904,1.201234377663711,-0.010628947818821288,-0.013150689005851923,-0.012256289350575322,8.795728438297576e-05,0.7783886445421832,0.8502785515320335,0.9647586065654095,0.9706151191293126
26,1.4181668738072568,1.2622975438833237,1.1894623370006168,-0.010020825334570604,-0.012872835993766651,-0.01177204066309434,8.688974648850607e-05,0.7828868452618952,0.8545961002785515,0.9654848875943843,0.9708949647205686
27,1.4101007347079841,1.2501160740852355,1.1785585921386192,-0.008066139099272673,-0.012181469798088207,-0.010903744861997522,8.578404077506775e-05,0.7847860855657737,0.8579387186629527,0.9662230687913423,0.9713512884255109
28,1.4013004052368077,1.2381729751825332,1.167229044026342,-0.008800329471176482,-0.011943098902702287,-0.011329548112277266,8.464132697526578e-05,0.7890843662534986,0.8607242339832869,0.9669287625901545,0.9717736855852045
29,1.3948714367368005,1.2275302678346633,1.1580468662853898,-0.006428968500007182,-0.010642707347869873,-0.009182177740952202,8.346280363807771e-05,0.7909836065573771,0.862116991643454,0.9675352553038942,0.9719347401145811
30,1.3858093510974536,1.2173516422510147,1.1486426715193123,-0.00906208563934685,-0.010178625583648682,-0.009404194766077456,8.224970687174083e-05,0.7926829268292683,0.8643454038997215,0.9682552681006946,0.9723064537053963
31,1.3794444050978532,1.2073151379823686,1.1406987371115849,-0.006364945999600469,-0.010036504268646107,-0.007943934407727449,8.100330904724528e-05,0.796281487405038,0.8657381615598886,0.9688101790448364,0.9724342149709114
32,1.373180702328682,1.1984426915645598,1.1329759030506528,-0.006263702769171209,-0.00887244641780871,-0.0077228340609321044,7.972491746379248e-05,0.79828068772491,0.8686629526462396,0.9693912612228872,0.9726715077438295
33,1.3684621995145625,1.1898566395044328,1.1251114154684132,-0.004718502814119452,-0.00858605206012708,-0.007864487582239565,7.841587297761924e-05,0.8004798080767693,0.8704735376044568,0.9699105633728009,0.9730167503768699
34,1.3625746078111909,1.182084459066391,1.1193757344936501,-0.0058875917033716085,-0.007772180438041731,-0.005735680974763069,7.707754859562416e-05,0.8006797281087565,0.8717270194986072,0.9703762703530374,0.9730321216054344
35,1.3583857471292669,1.1740143179893494,1.1115390720038578,-0.004188860681924034,-0.008070141077041626,-0.007836662489792312,7.571134803527312e-05,0.8036785285885646,0.8750696378830084,0.9708611877428448,0.9734615931086156
36,1.3528911969201132,1.1670924544334411,1.1061186790466309,-0.005494550209153681,-0.006921863555908292,-0.0054203929572269605,7.431870425229426e-05,0.8050779688124751,0.8772980501392758,0.9712966367349681,0.9734649972098744
