epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,1.301227038641545,1.0634171298787565,0.0,0.0,0.6377172318769723,0.7511995201919233,0.9223658480640187,0.9707335289299616,3.999999999999983e-05,3.999999999999983e-05
