epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,1.0550099911845543,0.6830849458899679,0.0,0.0,0.7661896084270412,0.9307277089164334,0.9624141951461362,0.997443695159836,3.999999999999983e-05,3.999999999999983e-05
