epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,1.0751444532281973,0.9638838368126109,0.0,0.0,0.7526556735854927,0.8003798480607757,0.9586840138622974,0.987744071479391,3.999999999999983e-05,3.999999999999983e-05
2,0.6683196599849246,0.7585892669762238,-0.4068247932432727,-0.20529456983638716,0.9354415751811191,0.8945421831267493,0.9958137211506701,0.99290710441212,6.999999999999961e-05,6.999999999999961e-05
3,0.593413189476864,0.6072293746320507,-0.07490647050806065,-0.15135989234417302,0.963609493755278,0.9521191523390644,0.9980770807451034,0.9984039738734695,0.0001,0.0001
