epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,0.9995819303122434,0.911886422694484,0.0,0.0,0.7892128539046179,0.8194722111155538,0.96894477116395,0.9899271600703652,3.999999999999983e-05,3.999999999999983e-05
2,0.6349895215508613,0.805752278883246,-0.3645924087613821,-0.10613414381123798,0.9497310991599627,0.8787485005997601,0.9970061496220239,0.9899891818121165,6.999999999999961e-05,6.999999999999961e-05
3,0.5822751417078755,0.6469489456732062,-0.05271437984298577,-0.1588033332100398,0.9673985510467132,0.9371251499400239,0.9983646739730574,0.9969954664616155,0.0001,0.0001
