epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,1.2739145511083982,1.0864807910557035,0.0,0.0,0.6518067469665318,0.7390043982407037,0.927620673470778,0.9723771757514871,3.999999999999983e-05,3.999999999999983e-05
