epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr,encoder_lr
1,1.3191964982754805,1.0718404952483842,0.0,0.0,0.6304502422329882,0.7294082367053178,0.9191025812890863,0.9764719794332175,3.999999999999983e-05,3.999999999999983e-05
2,0.9213495262136514,1.0411856642252282,-0.39784697206182906,-0.030654831023156026,0.817636339392862,0.750499800079968,0.9776243395808807,0.9788458400307469,6.999999999999961e-05,6.999999999999961e-05
