epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.2524375642903827,0.8610326930880546,0.0,0.0,0.6707520334237077,0.8553578568572571,0.9354058916658623,0.9878829327669164,3.9999999999999996e-05
2,0.886622439223257,0.7991983905434609,-0.36581512506712566,-0.06183430254459377,0.8380816925196676,0.8884446221511395,0.9817345105243981,0.992746376586803,6.999999999999993e-05
3,0.8059853132475506,0.7539231538772583,-0.08063712597570638,-0.04527523666620259,0.8734610427130095,0.9093362654938025,0.9878051890760139,0.9949979847851572,0.0001
4,0.7583669004115191,0.6970748782157898,-0.04761841283603152,-0.05684827566146844,0.8940286234943775,0.9373250699720111,0.9909985703154806,0.9967770643636674,9.997404066775285e-05
5,0.7266384651037779,0.7236646741628647,-0.031728435307741165,0.02658979594707489,0.9080403573492155,0.9208316673330668,0.9928251694350337,0.9963686882942352,9.989618989876661e-05
6,0.7052883753045038,0.6875299617648125,-0.021350089799274108,-0.036134712398052216,0.9166629627983466,0.9408236705317873,0.9940029536588697,0.9971198144452722,9.976652934774728e-05
7,0.6869898385960947,0.6741935342550278,-0.018298536708409086,-0.013336427509784698,0.9243855282456999,0.942423030787685,0.9949659249091667,0.9973575210281995,9.958519501070808e-05
8,0.6734195680103519,0.6624246567487717,-0.013570270585742894,-0.011768877506256104,0.929741321836526,0.9500199920031988,0.9954338744116968,0.9973759502078698,9.935237708232756e-05
9,0.6629258917475288,0.6610525920987129,-0.010493676262823048,-0.0013720646500587907,0.9333303702386773,0.9471211515393843,0.9959340455087359,0.9977041286456687,9.906831975646277e-05
10,0.6533457201651551,0.6548675313591957,-0.009580171582373675,-0.00618506073951719,0.9387306102493445,0.9482207117153139,0.9963675711549703,0.9975661906475488,9.873332097002275e-05
11,0.6445272476835684,0.6630080819129944,-0.008818472481586737,0.008140550553798698,0.9411196053157919,0.9421231507397041,0.9967476523551397,0.9974793087375566,9.834773209047419e-05
12,0.6373477178541097,0.6462675735354424,-0.007179529829458686,-0.016740508377552032,0.9436308280368016,0.9513194722111156,0.9969861424706183,0.9979429590833033,9.791195754730533e-05
13,0.6324886364692991,0.6512335300445556,-0.004859081384810615,0.004965956509113245,0.9460531579181297,0.9545181927229108,0.9971005988464792,0.9977241532344495,9.74264544078354e-05
14,0.6255582730201158,0.6426731780171394,-0.006930363449183297,-0.00856035202741623,0.9490310680474687,0.9551179528188725,0.9973819227847537,0.9978184982744929,9.689173189781402e-05
15,0.6194957460869442,0.6480455830693245,-0.0060625269331715526,0.005372405052185059,0.951664518423041,0.9546181527389045,0.9975866930873867,0.9979159470127159,9.630835086731391e-05
16,0.6149526714262638,0.6577877506613732,-0.004543074660680491,0.009742167592048712,0.9528979065736255,0.9501199520191923,0.997730582295768,0.9977303910718519,9.567692320247625e-05
17,0.6120086505331777,0.6760741382837295,-0.0029440208930860967,0.018286387622356348,0.95413129472421,0.9397241103558577,0.9978228173445134,0.9972367641674074,9.4998111183727e-05
18,0.609723192893646,0.6766135647892952,-0.002285457639531696,0.0005394265055657099,0.9554313525045558,0.9404238304678129,0.9979631733253085,0.9974272049726475,9.427262679113594e-05
19,0.6047851809046485,0.708533163368702,-0.004938011988997459,0.03191959857940674,0.9570425352237877,0.9274290283886445,0.9980990474810595,0.9966043763087504,9.350123095764832e-05
20,0.6010165035047315,0.6587078839540481,-0.003768677399917042,-0.04982527941465387,0.9580203564602872,0.948920431827269,0.9982107687818819,0.9976248209321211,9.268473277097031e-05
21,0.5984258411282842,0.6678800076246262,-0.002590662376447228,0.00917212367057807,0.9584981554735766,0.9423230707716913,0.9983360694777778,0.997549299501129,9.18239886249488e-05
22,0.5950386603786186,0.7007196128368378,-0.003387180749665597,0.03283960521221163,0.9602426774523312,0.9246301479408237,0.9983876602770084,0.9963554166997943,9.09199013213318e-05
23,0.5945950468832796,0.6761367917060852,-0.0004436134953390569,-0.024582821130752608,0.9601204497977688,0.9382247101159537,0.9983734310563316,0.9973425241941821,8.997341912285438e-05
24,0.5922603993253275,0.6520646512508392,-0.0023346475579520964,-0.02407214045524597,0.9612760567136317,0.9505197920831667,0.9984213003782492,0.9977135305921654,8.898553475864235e-05
25,0.5892343067310073,0.6680489376187324,-0.0030260925943201844,0.015984286367893175,0.9623538823947732,0.9434226309476209,0.9985076159939413,0.9972121343385708,8.795728438297576e-05
26,0.5874183049256151,0.6858829855918884,-0.001816001805392209,0.01783404797315602,0.9638539490644029,0.9355257896841264,0.998570577882886,0.9968045907353148,8.688974648850607e-05
27,0.5856108695945956,0.6844559624791146,-0.001807435331019458,-0.001427023112773873,0.9645984265967377,0.9300279888044782,0.9985566760757489,0.9970202075089597,8.578404077506775e-05
28,0.5831982249563391,0.6655977219343185,-0.0024126446382565225,-0.018858240544796012,0.9650762256100271,0.9461215513794482,0.9986738368994045,0.9970469223974516,8.464132697526578e-05
29,0.5819016991352494,0.6942639797925949,-0.0012965258210897446,0.028666257858276367,0.9655429130183564,0.9342263094762095,0.9987595804350895,0.9959400212487134,8.346280363807771e-05
30,0.5788291740146551,0.6636555179953575,-0.003072525120594305,-0.03060846179723742,0.9673985510467132,0.9456217512994802,0.9988325813212868,0.9971188344835666,8.224970687174083e-05
