epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.3199634723026643,1.0964476644992829,0.0,0.0,0.6320947597671007,0.7483006797281088,0.9226768548095348,0.9759606852226081,3.9999999999999996e-05
2,0.9431224265559153,1.1481418162584305,-0.37684104574674904,0.0516941517591476,0.8075247788790613,0.7204118352658937,0.9756647190596895,0.9716538318878231,6.999999999999993e-05
3,0.8534251304174011,1.1076170086860657,-0.08969729613851418,-0.04052480757236476,0.8486710520467576,0.7624950019992003,0.9838725787827877,0.9776242738009332,0.0001
4,0.8035842825404622,1.1181211203336716,-0.049840847876938876,0.010504111647605896,0.8733610382683675,0.7497001199520192,0.9876513708494359,0.9803130972551346,9.997404066775285e-05
5,0.7710754971273921,1.0108671218156815,-0.03250878541307012,-0.10725399851799011,0.8872838792835237,0.7870851659336265,0.989989552375699,0.9833886473959931,9.989618989876661e-05
6,0.7439845434644006,1.0877770826220512,-0.027090953662991524,0.07690996080636969,0.8997177652340104,0.7620951619352259,0.9915958371526686,0.9841162923038949,9.976652934774728e-05
7,0.722581805830652,1.0496497973799706,-0.02140273763374856,-0.038127285242080644,0.9088959509311525,0.7767892842862855,0.9929463871896907,0.9824520329031142,9.958519501070808e-05
8,0.7052255067974329,1.0436813041567803,-0.017356299033219114,-0.005968493223190263,0.915629583537046,0.7810875649740104,0.9938747512291253,0.9814918334785365,9.935237708232756e-05
9,0.6969459420916709,1.0498051255941392,-0.008279564705761966,0.006123821437358901,0.9188408373705498,0.7773890443822471,0.9941684738067147,0.9805281629382373,9.906831975646277e-05
10,0.6829401452771642,1.0719952926039695,-0.014005796814506755,0.02219016700983034,0.9253744610871595,0.7825869652139145,0.994958866756236,0.9771259337221768,9.873332097002275e-05
11,0.6760763698680834,1.081825666129589,-0.006863775409080786,0.009830373525619551,0.9272300991155162,0.7673930427828869,0.9951889272247629,0.9777015399285275,9.834773209047419e-05
12,0.6661147636107423,1.1154333382844925,-0.009961606257341105,0.033607672154903456,0.931352504555758,0.7613954418232707,0.9957599575470684,0.9747772121917606,9.791195754730533e-05
13,0.6614151275293394,1.0741519302129745,-0.0046996360814028915,-0.04128140807151803,0.9330081336948309,0.7820871651339464,0.9959292029335286,0.97668972393969,9.74264544078354e-05
14,0.6535549439828504,1.001806738972664,-0.007860183546488986,-0.07234519124031058,0.9365638472821014,0.81187524990004,0.9963340679786494,0.9814251849223454,9.689173189781402e-05
15,0.6473117423328486,0.9929254353046417,-0.006243201650001806,-0.0088813036680222,0.9385306013600605,0.8069772091163535,0.9965797155685908,0.9807370844567702,9.630835086731391e-05
