epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,current_lr
1,1.6271333211016925,0.73076151594331,0.0,0.0,0.577270100893373,0.9073370651739304,0.8942173724725764,0.9968305305128108,0.00027999999999999905
2,1.3307057916271416,0.6289795478688011,-0.29642752947455087,-0.1017819680745089,0.753477932352549,0.9535185925629748,0.9629659642477589,0.9985700094216214,0.0004599999999999963
3,1.2731445096433163,0.6172316964668564,-0.057561281983825374,-0.011747851401944676,0.7886128272367661,0.9669132347061176,0.9732806465874445,0.9991180838867232,0.0006399999999999981
4,1.1756338836117224,0.5590979600254493,-0.09751062603159388,-0.05813373644140707,0.8340259567091871,0.9806077568972411,0.982768912352167,0.9994585415553805,0.0008200000000000028
5,1.1209431424398313,0.5645755325691609,-0.0546907411718911,0.005477572543711617,0.8482154762433886,0.9794082367053178,0.9859658225998893,0.9993819849839193,0.001
6,1.0932546396824447,0.5464552391933489,-0.027688502757386546,-0.018120293375812002,0.867994133072581,0.9809076369452219,0.989195975107871,0.9995722628754184,0.0009997266286704608
7,1.0678362026810646,0.5533472933346713,-0.025418437001380134,0.0068920541413223235,0.8705498022134317,0.9776089564174331,0.9900437322666773,0.9996037907736992,0.0009989068136093842
8,1.0618296912447973,0.5285981108870688,-0.006006511436267292,-0.02474918244760249,0.8653051246722077,0.9904038384646141,0.9897470263960125,0.9996120304806629,0.0009975414512725042
9,1.0419454783709212,0.5262204619902598,-0.019884212873876095,-0.002377648896808915,0.8767945242010756,0.9878048780487805,0.990953119974992,0.9997309438599069,0.000995632034663487
10,1.025928728451783,0.5440475057952011,-0.01601674991913815,0.017827043804941267,0.8754944664207298,0.9823070771691323,0.9913968618818791,0.9995847730557323,0.0009931806517013587
11,1.014938384802504,0.5272327314449262,-0.010990343649279088,-0.016814774350274897,0.8858727054535757,0.9882047181127549,0.9924318183521614,0.9997013926123203,0.0009901899829373986
12,1.0026654082943092,0.5154910370518889,-0.01227297650819481,-0.011741694393037294,0.8992066314058402,0.9914034386245502,0.9936632603597082,0.999791133408794,0.0009866632986239977
13,1.003622879951515,0.5217319342154491,0.0009574716572058328,0.006240897163560133,0.9027956798079915,0.9884046381447421,0.9938714257400153,0.9997166789579173,0.0009826044551386674
14,0.9889547293159094,0.5155911392803434,-0.014668150635605559,-0.0061407949351056645,0.8982621449842215,0.9906037584966013,0.9937779330621316,0.9998208417732175,0.000978017890767176
15,0.9777313461527228,0.5191165201271637,-0.011223383163186607,0.003525380846820303,0.9057180319125294,0.992203118752499,0.994418082901277,0.9998917946067613,0.0009729086208503141
16,0.9849300349808552,0.508569090049478,0.007198688828132349,-0.01054743007768566,0.9055624694430864,0.9929028388644542,0.9945064975763055,0.9998637265127545,0.0009672822322997263
17,0.9751209289851513,0.5117595716367794,-0.009809105995703837,0.003190481587301397,0.903629050180008,0.9915033986405438,0.9943253629540622,0.9997928251754254,0.0009611448774886867
18,0.9576065967028792,0.5104668793044512,-0.01751433228227217,-0.0012926923323282047,0.9051735632694786,0.9920031987205118,0.9947784309710423,0.9998428712844407,0.0009545032675245765
19,0.9650400688194416,0.507329095013534,0.007433472116562423,-0.003137784290917267,0.916129605760256,0.9945021991203519,0.9952270842513931,0.9999120016473739,0.000947364664910377
20,0.9569530996747992,0.5113668973687329,-0.008086969144642353,0.004037802355198905,0.9019178630161341,0.9930027988804478,0.9946553436721083,0.9998617854342354,0.0009397368756032403
21,0.9631249154494568,0.5051785575438149,0.00617181577465753,-0.006188339824917954,0.9135294901995644,0.994202319072371,0.9953480039647195,0.999813538239803,0.0009316282404787833
22,0.9481738077645953,0.5082238501385797,-0.01495110768486152,0.0030452925947648257,0.9086848304369083,0.9938024790083967,0.9951514748941839,0.9998591594256495,0.000923047626210463
23,0.9605304719033566,0.503895097518269,0.012356664138761353,-0.0043287526203107385,0.9097626561180497,0.9947021191523391,0.9951700603210577,0.9998888427939685,0.0009140044155740056
24,0.9509941039776261,0.506256309113925,-0.009536367925730538,0.002361211595656054,0.9073292146317614,0.9933026789284286,0.9950811395927988,0.9998804264249134,0.0009045084971874689
25,0.9528420568359169,0.5073037547401235,0.0018479528582908689,0.0010474456261984066,0.906651406729188,0.9941023590563774,0.9951184548483067,0.9998656131543614,0.0008945702546981922
26,0.940568928945471,0.5157503115979931,-0.01227312789044599,0.008446556857869658,0.9185408240366238,0.9899040383846461,0.9959631956721768,0.9997939118322883,0.0008842005554284219
27,0.9408211713995446,0.5108724070500724,0.00025224245407362567,-0.004877904547920697,0.9115294013067248,0.9914034386245502,0.9955004358469269,0.999911834996295,0.0008734107384920699
28,0.9429071862250566,0.5132721896413006,0.0020860148255120725,0.0023997825912281945,0.9061069380861372,0.992203118752499,0.9950711590431087,0.9998978943545366,0.0008622126023955381
29,0.9451683740216222,0.501705644251425,0.002261187796565589,-0.01156654538987556,0.9247855460242678,0.9948020791683326,0.9962944155647916,0.9998495265988517,0.0008506183921362381
30,0.948565346527506,0.5043116385423685,0.0033969725058837774,0.0026059942909434364,0.9178519045290902,0.9956017592962815,0.9958987125118541,0.999945957816671,0.0008386407858128639
31,0.9501016375354745,0.5013338610341277,0.0015362910079684822,-0.0029777775082407976,0.9054069069736432,0.9954018392642943,0.9952551174141456,0.9999514248517387,0.0008262928807620788
32,0.9501339347017083,0.5110076605519162,3.229716623376344e-05,0.009673799517788462,0.9172963242810792,0.9911035585765694,0.9958791920670111,0.9998710602112499,0.0008135881792367643
33,0.9514571024443615,0.5081124475485161,0.0013231677426532862,-0.00289521300340001,0.919807547002089,0.9924030387844862,0.9961685394841187,0.9998450562641674,0.000800540573641509
34,0.9451648859645833,0.5054386639142339,-0.00629221647977829,-0.0026737836342822785,0.9166740744033068,0.9941023590563774,0.9959217953992288,0.9999150441866712,0.0007871643313414683
35,0.9414163580672308,0.5056946168217478,-0.0037485278973524716,0.0002559529075139011,0.9229299079959109,0.9941023590563774,0.9964621095038159,0.9999245634650775,0.0007734740790612115
36,0.9421112373555925,0.5144749083850957,0.0006948792883617605,0.00878029156334792,0.9236188275034446,0.9921031587365055,0.9963001171460937,0.9999206893194904,0.0007594847868906049
37,0.9380817785859108,0.5046528196787532,-0.0040294587696817485,-0.009822088706342491,0.9123294368638606,0.9946021591363454,0.9958220254504327,0.9999409402418953,0.0007452117519152515
38,0.9398193518546495,0.5063610141035877,0.0017375732687386902,0.0017081944248344971,0.9259411529401307,0.9933026789284286,0.996502268088747,0.999920942093497,0.0007306705814893403
39,0.9269003132358193,0.505226807126516,-0.012919038618830148,-0.0011342069770716723,0.9256411396062048,0.9935025989604158,0.9966501441855067,0.9999272945827085,0.0007158771761692399
40,0.9350327799435366,0.5040233889712563,0.008132466707717279,-0.0012034181552597056,0.9120072003200143,0.9951019592163135,0.9960321622301606,0.9999636764504939,0.0007008477123264777
41,0.9283290165899829,0.5072495050822632,-0.0067037633535537156,0.0032261161110068715,0.9139406195830926,0.9938024790083967,0.9963255358314922,0.9999419451175964,0.0006855986244591044
42,0.9368163332851096,0.5032636259175554,0.008487316695126701,-0.0039858791647078284,0.9229410196008712,0.9963014794082367,0.9965632050748083,0.9999520123300384,0.0006701465872208163
43,0.9245107922364365,0.4992437532430963,-0.012305541048673097,-0.00401987267445908,0.9295302013422819,0.995201919232307,0.9970069206238157,0.9999664542854663,0.0006545084971874704
44,0.9253622570329092,0.5059651770169222,0.0008514647964726896,0.006721423773825952,0.9246855415796258,0.993702518992403,0.9967399202571848,0.9999413158662781,0.0006387014543809202
45,0.9188101604072885,0.5047505456435529,-0.006552096625620729,-0.0012146313733693015,0.9248411040490688,0.994202319072371,0.9967819895529545,0.999927311166302,0.0006227427435703982
46,0.9295857561413537,0.5154036309900163,0.01077559573406528,0.010653085346463365,0.919207520334237,0.9872051179528188,0.9966036834634389,0.9997112309147198,0.0006066498153718719
47,0.9223387244750153,0.5037244746956644,-0.007247031666338444,-0.0116791562943519,0.922685452686786,0.994202319072371,0.9967654306987703,0.9999564701625547,0.0005904402671660521
48,0.9137240697375753,0.49786278982705706,-0.008614654737440053,-0.005861684868607331,0.9300080003555714,0.9961015593762494,0.9972390436577379,0.9999799843692541,0.0005741318238559172
49,0.914627828465944,0.49850632306895676,0.0009037587283687865,0.0006435332418996964,0.9207520334237077,0.9962015193922431,0.9967470045292054,0.9999701273232705,0.0005577423184847879
50,0.9268454055047848,0.49806253291383573,0.012217577038840743,-0.0004437901551210266,0.9292746344281968,0.9968012794882047,0.9971748941615604,0.9999701616952102,0.0005412896727361622
51,0.9188030091199008,0.4990241470970685,-0.00804239638488402,0.0009616141832327618,0.9243633050357793,0.9961015593762494,0.996912014433796,0.9999712796344221,0.0005247918773366081
52,0.9188796735622666,0.4983272265784348,7.666444236587022e-05,-0.0006969205186336813,0.9343081914751766,0.9971011595361855,0.997321274235662,0.9999700129511329,0.0005082669723831759
53,0.9174966962838714,0.5014274516437627,-0.0013829772783952032,0.0031002250653278662,0.9194297524334415,0.9957017193122751,0.996789665515116,0.9999611139422603,0.0004917330276168185
54,0.918018025430766,0.5106213594539256,0.0005213291468946224,0.009193907810162938,0.9315636250500022,0.9921031587365055,0.9973091881928858,0.9998741915826016,0.0004752081226633856
55,0.9237230302427303,0.49735886688473857,0.005705004811964232,-0.013262492569187045,0.9242299657762567,0.9964014394242303,0.9969562183549086,0.9999489051473626,0.00045871032726383125
56,0.9149948384782131,0.49527956300143955,-0.008728191764517224,-0.002079303883299022,0.9345859815991822,0.9973010795681727,0.9975643460295394,0.9999862024551783,0.00044225768151520505
57,0.9178790702399883,0.4984432941750635,0.0028842317617752133,0.0031637311736239515,0.9314080625805591,0.997001199520192,0.9972365376021846,0.9999853823675454,0.0004258681761440779
58,0.9080792183310471,0.4974324578725839,-0.00979985190894117,-0.0010108363024796119,0.9383972621005378,0.9967013194722111,0.9978502645887466,0.9999659305202111,0.0004095597328339443
59,0.9288235350765965,0.4948652480976491,0.02074431674554944,-0.0025672097749347977,0.926863416151829,0.9981007596961216,0.9970358141427437,0.9999876900986335,0.00039335018462812615
60,0.9055895797315646,0.49620158725147007,-0.02323395534503192,0.0013363391538209757,0.9262856126938975,0.9974010395841664,0.9971370660928299,0.9999853577684976,0.00037725725642960036
61,0.9056100816973909,0.49783187538762635,2.0501965826258406e-05,0.0016302881361562882,0.9376750077781235,0.9968012794882047,0.9976496634598077,0.9999792511044726,0.0003612985456190778
62,0.9053383334539831,0.49883795878555204,-0.00027174824340781,0.0010060833979256834,0.9335859371527624,0.9969012395041983,0.9975709108559749,0.9999707106749671,0.00034549150281252655
63,0.908762264996767,0.4986323578448235,0.0034239315427839756,-0.00020560094072852308,0.9379194630872483,0.9963014794082367,0.9977308604425789,0.9999743879940256,0.00032985341277917864
64,0.9069243001497604,0.49825226392927047,-0.0018379648470066012,-0.00038009391555304806,0.9300635583803725,0.9964014394242303,0.9974358655376806,0.9999642984698194,0.00031440137554089034
65,0.9146790440109643,0.4972003581403177,0.007754743861203894,-0.001051905788952756,0.9290857371438731,0.9965013994402239,0.9972912414985566,0.9999809014530344,0.00029915228767351545
66,0.9130847524766895,0.49484069400195835,-0.0015942915342748165,-0.002359664138359363,0.9366194053069026,0.9972011195521792,0.9976550619629181,0.9999850389471034,0.0002841228238307538
67,0.9027348952367902,0.49554034011273446,-0.01034985723989934,0.0006996461107761087,0.9328414596204275,0.9975009996001599,0.9977335907383443,0.9999871942453643,0.00026932941851065686
68,0.9065694224766709,0.4938630782350709,0.0038345272398807584,-0.0016772618776635384,0.9378861282723676,0.9983006797281088,0.9977186638123458,0.9999913605965227,0.0002547882480847466
69,0.893599565140903,0.49746329837207554,-0.012969857335767943,0.003600220137004617,0.9413085026001156,0.9967013194722111,0.9980796546851367,0.9999855742746142,0.0002405152131093935
70,0.9013196955096315,0.4926643167869954,0.007720130368728539,-0.004798981585080131,0.9451642295213121,0.9983006797281088,0.9979727500764226,0.999996549337779,0.0002265259209387876
71,0.8967304084958001,0.49490408618238907,-0.0045892870138314334,0.002239769395393665,0.93749722209876,0.9969012395041983,0.9978761234441103,0.9999862661114827,0.00021283566865852853
72,0.9065648510374806,0.4958928431136699,0.009834442541680533,0.0009887569312808098,0.9401528956842526,0.9973010795681727,0.9979600200129002,0.999981574846998,0.000199459426358488
73,0.9099815774454989,0.4940501500534106,0.003416726408018267,-0.001842693060259304,0.9297524334414863,0.9982007197121151,0.9974979720623097,0.999996214196063,0.00018641182076323216
74,0.9057621368291703,0.494064097540288,-0.004219440616328618,1.3947486877441406e-05,0.9485977154540202,0.9974010395841664,0.9981933956020027,0.9999936449812679,0.00017370711923791666
75,0.9045726934617216,0.49431917410862597,-0.0011894433674486393,0.000255076568337953,0.9420640917374106,0.9977009196321471,0.9980304887706252,0.9999960480187975,0.00016135921418713024
76,0.9034549711610783,0.4924623234362542,-0.0011177223006433312,-0.0018568506723717904,0.9195297568780835,0.9987005197920832,0.9970783674603244,0.9999968866335559,0.00014938160786375643
77,0.9051949897019024,0.49166299911993966,0.001740018540824062,-0.0007993243163145203,0.9251077825681141,0.9984006397441023,0.9973118954955135,0.9999977781158521,0.00013778739760445625
78,0.8923224157399752,0.49251887390885174,-0.012872573961927203,0.000855874788912081,0.9348415485132673,0.9978008796481408,0.9978352064919763,0.9999947675422659,0.0001265892615079235
79,0.8962918947112154,0.49409238937534866,0.003969478971240226,0.001573515466496922,0.9485643806391395,0.9981007596961216,0.9984447521085165,0.9999935240190947,0.00011579944457157085
80,0.8995069082911041,0.493900711777844,0.003215013579888737,-0.00019167759750465807,0.9266522956575848,0.9974010395841664,0.9974137270773128,0.9999928260939674,0.00010542974530180353
81,0.8886472592130303,0.49124197756187826,-0.010859649078073796,-0.0026587342159657412,0.9371305391350727,0.9986005597760895,0.9980582508397807,0.9999974377864932,9.549150281252661e-05
82,0.9009032849730416,0.4925440293324145,0.01225602576001128,0.0013020517705362167,0.9426307835903818,0.9982007197121151,0.9982013649333178,0.999995744805719,8.59955844259901e-05
83,0.9030117306180976,0.4922341813769522,0.0021084456450559674,-0.0003098479554622946,0.9334748211031602,0.998000799680128,0.9978332134060496,0.9999964104755895,7.69523737895322e-05
84,0.8857180559584363,0.49253291419789763,-0.01729367465966125,0.0002987328209454465,0.9466531845859816,0.9981007596961216,0.9984512005117028,0.9999975986707318,6.837175952121311e-05
85,0.9004968258298256,0.49248087821127495,0.014778769871389263,-5.2035986622678276e-05,0.9351860082670341,0.998000799680128,0.9978876223690379,0.9999956461007624,6.026312439675548e-05
