epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.2644944378936833,0.973178108036518,0.0,0.0,0.6586959420418685,0.8085765693722511,0.9337266962855314,0.9818882084294231,3.9999999999999996e-05
2,0.8768548166210001,0.9844813570380211,-0.38763962127268325,0.011303249001503035,0.8431485843815281,0.8029788084766094,0.9826916554270595,0.9832823065638701,6.999999999999993e-05
3,0.79271521944214,0.9671607956290245,-0.0841395971788601,-0.017320561408996626,0.879939108404818,0.8204718112754898,0.9889713435885557,0.9860101721500804,0.0001
4,0.7515393280508843,0.9575737908482551,-0.04117589139125566,-0.009587004780769348,0.8977176763411707,0.8273690523790483,0.9914193184454171,0.9859732769833962,9.997404066775285e-05
5,0.7212080237540331,0.901683560013771,-0.030331304296851158,-0.05589023083448408,0.9107293657495888,0.8563574570171931,0.9930573492756819,0.9885520845988334,9.989618989876661e-05
6,0.7022516094148159,0.8749754577875137,-0.018956414339217242,-0.026708102226257302,0.9188297257655896,0.8661535385845661,0.9940855686396932,0.9892485198203447,9.976652934774728e-05
7,0.6836266429586844,0.915720246732235,-0.018624966456131542,0.04074478894472122,0.926007822569892,0.8472610955617753,0.9950900230033644,0.9869193775077958,9.958519501070808e-05
8,0.6705125190994956,0.8924779102206231,-0.013114123859188753,-0.023242336511611894,0.9316302946797635,0.8509596161535385,0.9956824177085379,0.9883310199288451,9.935237708232756e-05
9,0.658213563602079,0.8804813489317894,-0.012298955497416553,-0.01199656128883364,0.936897195430908,0.8562574970011996,0.9961547066263099,0.9889162714096873,9.906831975646277e-05
10,0.6486158795993436,0.9281637161970139,-0.009597684002735418,0.04768236726522446,0.9410084892661896,0.8434626149540184,0.9966358601265475,0.9861599530724027,9.873332097002275e-05
11,0.6412456182932312,0.9568523302674293,-0.007370261306112402,0.028688614070415452,0.9431419174185519,0.8168732506997202,0.996796621178594,0.9842573536626418,9.834773209047419e-05
