epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.119384795765985,0.6873286858201026,0.0,0.0,0.7394773101026713,0.9363254698120752,0.956666051734677,0.9968345771359561,3.9999999999999996e-05
2,0.7636480981653387,0.619800466299057,-0.3557366976006463,-0.0675282195210456,0.8965509578203475,0.9666133546581367,0.9912970632462383,0.9984188529550627,6.999999999999993e-05
3,0.702383814887567,0.6069154843688012,-0.06126428327777178,-0.01288498193025589,0.9228854615760701,0.9716113554578168,0.9944356703126379,0.9988018271112166,0.0001
4,0.6666796320880001,0.5811998233199119,-0.035704182799566886,-0.025715661048889227,0.9364305080225788,0.9778088764494203,0.9959669338233061,0.9991741295684557,9.997404066775285e-05
5,0.6435004725036296,0.5701041832566262,-0.023179159584370446,-0.011095640063285783,0.9450197786568292,0.9828068772491003,0.9969392036274122,0.9992348996163385,9.989618989876661e-05
6,0.6269342286342924,0.5618997782468795,-0.01656624386933725,-0.008204405009746618,0.9513978399039957,0.9808076769292283,0.9974481051521682,0.9995893757715771,9.976652934774728e-05
7,0.615267823534933,0.5553265184164047,-0.011666405099359345,-0.0065732598304748535,0.9555424685541579,0.9830067972810875,0.9977952184880614,0.9995844406658699,9.958519501070808e-05
8,0.6053068759766492,0.5472254276275634,-0.009960947558283806,-0.008101090788841248,0.95967598559936,0.9842063174730108,0.9980956444326269,0.9996348471555963,9.935237708232756e-05
9,0.5965345305475321,0.5496535986661911,-0.00877234542911709,0.002428171038627691,0.9631872527667896,0.9817073170731707,0.9984018648023603,0.9996706933903704,9.906831975646277e-05
10,0.5902341550046747,0.5427121981978417,-0.00630037554285745,-0.006941400468349457,0.9642984132628116,0.9853058776489404,0.9985743469371164,0.9995589106262952,9.873332097002275e-05
11,0.5840337054634636,0.5355450987815857,-0.006200449541211128,-0.007167099416255929,0.9669651984532646,0.9889044382247101,0.9987305517812639,0.9997366971687089,9.834773209047419e-05
12,0.5789562348615039,0.5412775576114655,-0.005077470601959622,0.005732458829879716,0.9684319303080137,0.9847061175529788,0.9988598680039955,0.9997631436223813,9.791195754730533e-05
13,0.5741461065005172,0.5335467889904976,-0.00481012836098671,-0.007730768620967887,0.9704431308058136,0.9888044782087165,0.9990041133948824,0.9998168068094587,9.74264544078354e-05
14,0.5706490373069589,0.532979542016983,-0.0034970691935583,-0.0005672469735145125,0.9726210053780168,0.9876049580167933,0.9990138807939386,0.9998038020710922,9.689173189781402e-05
15,0.5670708947899666,0.5287621080875397,-0.0035781425169922887,-0.004217433929443404,0.9731432508111472,0.9894042383046782,0.9991129257630688,0.9997515392348689,9.630835086731391e-05
16,0.5640785380859267,0.5424094453454018,-0.002992356704039967,0.013647337257862158,0.9743766389617317,0.9823070771691323,0.999182992173836,0.999775685332133,9.567692320247625e-05
17,0.5610694704069332,0.5298482909798622,-0.003009067678993449,-0.012561154365539617,0.9751211164940664,0.9889044382247101,0.9992254662301429,0.9998072181709633,9.4998111183727e-05
18,0.5572142257270488,0.5276670604944229,-0.0038552446798844064,-0.0021812304854392783,0.9769323081025824,0.9893042782886845,0.9993430350270187,0.9998054909510182,9.427262679113594e-05
19,0.5567748409441926,0.5260210394859314,-0.0004393847828562114,-0.0016460210084915383,0.9771545402017867,0.9903038784486206,0.9992634372216325,0.9998523936777732,9.350123095764832e-05
20,0.5538344064896757,0.5280888870358467,-0.0029404344545168604,0.0020678475499152915,0.9782545890928486,0.9889044382247101,0.999375104182504,0.9998200842776365,9.268473277097031e-05
21,0.5518866840072654,0.525477945804596,-0.0019477224824103745,-0.0026109412312507185,0.9784434863771723,0.9899040383846461,0.9993920495376553,0.9998827714409249,9.18239886249488e-05
22,0.549867841499773,0.5276769414544106,-0.002018842507492402,0.002198995649814628,0.9794657540335125,0.9890043982407037,0.999435723094629,0.9998515987160711,9.09199013213318e-05
23,0.5493313026699153,0.5218679800629615,-0.0005365388298577134,-0.005808961391449041,0.9792324103293479,0.9914034386245502,0.9994762902474843,0.9998189993482202,8.997341912285438e-05
24,0.5458371933888305,0.5212206900119781,-0.003494109281084734,-0.0006472900509834068,0.9808547046535402,0.9906037584966013,0.9994931696436288,0.9998894557661754,8.898553475864235e-05
25,0.5441168893805959,0.5201697289943695,-0.001720304008234641,-0.0010509610176085982,0.9814102849015511,0.9914034386245502,0.9995641709596365,0.9998731341434627,8.795728438297576e-05
26,0.5425508662380956,0.5220340937376022,-0.0015660231425003168,0.0018643647432327048,0.9816880750255567,0.9903038784486206,0.9995918599029358,0.9999045105907118,8.688974648850607e-05
27,0.5417229042134502,0.5182961001992226,-0.0008279620246454122,-0.003737993538379669,0.9824214409529313,0.9914034386245502,0.9995676790019572,0.9998998433018159,8.578404077506775e-05
28,0.5405901484191418,0.516224029660225,-0.0011327557943083821,-0.0020720705389976057,0.9825770034223743,0.9926029588164734,0.9995870767140593,0.9999313674140041,8.464132697526578e-05
29,0.538475207307122,0.5189508303999901,-0.002114941112019819,0.0027268007397651672,0.9831770300902263,0.9921031587365055,0.9996062782173565,0.999938819499859,8.346280363807771e-05
30,0.5376798341220076,0.5181238278746605,-0.0007953731851143564,-0.0008270025253296343,0.9835103782390329,0.9925029988004798,0.9996617702550878,0.9999444036138754,8.224970687174083e-05
31,0.5363704567267136,0.5179198049008846,-0.0013093773952940202,-0.00020402297377586365,0.9838548379927997,0.990703718512595,0.9996743584217648,0.9999456059289833,8.100330904724528e-05
32,0.5361319909041579,0.516440698504448,-0.00023846582255571125,-0.001479106396436669,0.9844548646606516,0.9918032786885246,0.9996696027467888,0.999952954111854,7.972491746379248e-05
33,0.5354905279183929,0.5167227029800415,-0.0006414629857649512,0.0002820044755935669,0.9843215254011289,0.991703318672531,0.9996668404271097,0.9999491805667292,7.841587297761924e-05
34,0.5339137779718096,0.5135627791285515,-0.0015767499465833001,-0.0031599238514899985,0.9850993377483444,0.9934026389444223,0.9996946449105799,0.9999636951272479,7.707754859562416e-05
35,0.5329986788671125,0.5248824164271355,-0.0009150991046971146,0.011319637298583984,0.9852993466376283,0.9872051179528188,0.9996764506498409,0.9999136487534764,7.571134803527312e-05
36,0.5317981244826858,0.5170712187886238,-0.0012005543844266775,-0.00781119763851168,0.985732699231077,0.9916033586565374,0.9997122189582789,0.9999446387163309,7.431870425229426e-05
37,0.5315365466204557,0.5146498218178749,-0.00026157786223013346,-0.0024213969707489458,0.9862104982443665,0.9921031587365055,0.9996899674953972,0.9999459166528896,7.290107793770403e-05
38,0.5305904918773607,0.5115338191390038,-0.0009460547430949484,-0.0031160026788711326,0.9863327258989288,0.993702518992403,0.999728846527342,0.9999515069263771,7.145995598574516e-05
39,0.5297016052698548,0.5172569200396537,-0.0008888866075059676,0.00572310090064998,0.9864549535534912,0.9911035585765694,0.999752429351263,0.9999288041565941,6.999684993433916e-05
40,0.5279752300544218,0.5124558627605438,-0.0017263752154329515,-0.004801057279109955,0.9873105471354282,0.9935025989604158,0.9997970674594328,0.9999577518749331,6.851329437969216e-05
41,0.5272981072352692,0.5121899902820587,-0.0006771228191526646,-0.0002658724784850852,0.9875438908395928,0.9930027988804478,0.9997798222508849,0.9999614545047556,6.701084536671542e-05
42,0.5275419627062299,0.5122687265276908,0.0002438554709607299,7.873624563214943e-05,0.9876327836792747,0.9923030787684926,0.9997870648499652,0.999963947437823,6.54910787569485e-05
43,0.525981064547192,0.5137111321091652,-0.0015608981590379267,0.0014424055814743486,0.9876883417040757,0.9916033586565374,0.9998252347997414,0.9999676039776596,6.395558857569889e-05
44,0.5254461331800981,0.5125092417001724,-0.0005349313670938161,-0.0012018904089927673,0.9882216987421664,0.9926029588164734,0.9997819963531724,0.9999635508891023,6.240598534012943e-05
45,0.5254681733521548,0.5125488087534904,2.2040172056647656e-05,3.956705331797927e-05,0.9880328014578426,0.991703318672531,0.9997962676233496,0.9999680936092827,6.0843894370048636e-05
46,0.5243631359189749,0.5117002218961716,-0.0011050374331799118,-0.0008485868573188116,0.9886661629405752,0.9928028788484606,0.9998192030332722,0.9999709148946947,5.927095408317198e-05
47,0.5250039481642571,0.5110971495509148,0.0006408122452822296,-0.0006030723452568054,0.9883439263967287,0.9930027988804478,0.9998079884258126,0.9999730174756721,5.768881427665216e-05
48,0.5228582937270403,0.5107020184397697,-0.002145654437216815,-0.00039513111114508614,0.9890661807191431,0.9923030787684926,0.9998389983814353,0.9999772422693156,5.609913439666693e-05
49,0.5225613201883706,0.510648937523365,-0.0002969735386696426,-5.308091640465751e-05,0.9890106226943419,0.9925029988004798,0.9997910523075993,0.9999729749310995,5.450358179788985e-05
50,0.5218463888899847,0.5106142610311508,-0.0007149312983859568,-3.4676492214225085e-05,0.9894773101026713,0.9921031587365055,0.9998338122367687,0.9999742254750098,5.29038299946655e-05
51,0.5207841948352077,0.5142074540257454,-0.0010621940547770325,0.003593192994594596,0.9900217787457221,0.9913034786085566,0.9998336987848432,0.9999696976413376,5.130155690572404e-05
52,0.5204542181031271,0.5116228148341179,-0.00032997673208057243,-0.002584639191627547,0.990166229610205,0.9925029988004798,0.9998533004581773,0.9999707055215394,4.9698443094276444e-05
53,0.5210973400283944,0.5092046521604061,0.000643121925267276,-0.0024181626737117545,0.9896550957820348,0.9935025989604158,0.9998423972402602,0.9999734956561509,4.809617000533509e-05
54,0.519723245958713,0.5109160162508488,-0.0013740940696813642,0.0017113640904427019,0.9901995644250856,0.9929028388644542,0.9998698424406568,0.9999732234940927,4.649641820211075e-05
