epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.06422106820074,0.8047272071242333,0.0,0.0,0.763256144717543,0.8758496601359457,0.9649860995929063,0.9914395793973514,3.9999999999999996e-05
2,0.7260822623290799,0.7763384491205215,-0.3381388058716601,-0.028388758003711767,0.9126072269878661,0.8992403038784487,0.9934134280252235,0.9946773070543669,6.999999999999993e-05
3,0.6754123607481067,0.7569720536470413,-0.050669901580973176,-0.01936639547348018,0.9332859238188363,0.914734106357457,0.99561282707135,0.9960063031534734,0.0001
4,0.648982808501883,0.7579769194126129,-0.026429552246223786,0.001004865765571572,0.9434752655673585,0.9155337864854058,0.9967795900399674,0.9958016501269964,9.997404066775285e-05
5,0.6283727154474367,0.696980744600296,-0.020610093054446277,-0.060996174812316895,0.9510867149651095,0.9406237504998001,0.9974899341712421,0.9974278213525261,9.989618989876661e-05
6,0.6120606723495505,0.7130615770816803,-0.016312043097886142,0.016080832481384255,0.9575981154717987,0.9323270691723311,0.9979642991074482,0.9971672847347222,9.976652934774728e-05
7,0.6010243223810737,0.7168288767337799,-0.0110363499684768,0.003767299652099654,0.9615649584425975,0.9280287884846061,0.9983146297966764,0.9961438941928255,9.958519501070808e-05
8,0.592369919642806,0.6810976520180703,-0.008654402738267675,-0.035731224715709664,0.9645873149917774,0.9467213114754098,0.9985573912238738,0.9972543577037296,9.935237708232756e-05
9,0.5840686762874777,0.7127848744392395,-0.008301243355328336,0.03168722242116928,0.9682319214187297,0.936125549780088,0.9987502860062575,0.9968799616763613,9.906831975646277e-05
10,0.5770277401263063,0.6990891709923744,-0.007040936161171407,-0.013695703446865104,0.9699764433974843,0.9388244702119153,0.9989484914192255,0.9964165491498826,9.873332097002275e-05
11,0.5715025947852568,0.7037614822387696,-0.005525145341049531,0.004672311246395111,0.9723321036490511,0.9352259096361455,0.9990376145060055,0.9970104674100211,9.834773209047419e-05
12,0.568375698375431,0.7036297678947449,-0.0031268964098257745,-0.0001317143440247026,0.9726765634028179,0.9388244702119153,0.9991434999536063,0.9957456555070644,9.791195754730533e-05
13,0.5641356867484071,0.6973728448152542,-0.004240011627023921,-0.006256923079490662,0.974543313036135,0.9370251899240304,0.9991683487991013,0.9957594023590907,9.74264544078354e-05
14,0.5607640807601538,0.6990628480911255,-0.0033716059882532567,0.0016900032758713213,0.9760656029156851,0.9379248300679728,0.9992414419782727,0.9962475806769001,9.689173189781402e-05
