epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.2647634981708094,1.0979550719261169,0.0,0.0,0.6593181919196409,0.7312075169932027,0.9331974407208956,0.9760831016480045,3.9999999999999996e-05
2,0.8836745176125657,1.103588229417801,-0.3810889805582437,0.005633157491684138,0.8381483621494289,0.7435025989604158,0.9818806126187726,0.9759539991922119,6.999999999999993e-05
3,0.7999357300048525,1.082503718137741,-0.08373878760771314,-0.021084511280059948,0.876761189386195,0.7696921231507396,0.9883066467991087,0.9792206998849368,0.0001
4,0.751358501105146,1.0426000565290452,-0.048577228899706504,-0.03990366160869585,0.8981176941197386,0.7924830067972811,0.9914431116719015,0.9824303807094267,9.997404066775285e-05
5,0.7221482374112714,0.9703894063830376,-0.029210263693874583,-0.07221065014600758,0.9106404729099071,0.8257696921231508,0.9931891359464959,0.9852743977931292,9.989618989876661e-05
6,0.701425205746835,0.9622699931263924,-0.020723031664436453,-0.008119413256645225,0.9188186141606294,0.8269692123150739,0.9942895084557549,0.9845114544664454,9.976652934774728e-05
7,0.6852004321461375,0.9551609784364701,-0.016224773600697517,-0.0071090146899223106,0.9254411307169208,0.8306677329068373,0.9950181991218849,0.9853077785879764,9.958519501070808e-05
8,0.6722737041048028,0.9704531759023667,-0.012926728041334656,0.015292197465896606,0.9307413662829459,0.8178728508596561,0.9956391052996617,0.9816725550042354,9.935237708232756e-05
9,0.6614913796498016,0.9815373212099076,-0.010782324455001158,0.011084145307540871,0.9349193297479887,0.8158736505397841,0.9960563372722709,0.9807885952013972,9.906831975646277e-05
10,0.6529487296938896,1.0155859678983687,-0.00854264995591203,0.03404864668846119,0.9386194941997422,0.7999800079968012,0.9963784385303853,0.9774935428614615,9.873332097002275e-05
11,0.6428435597230088,1.041173119843006,-0.010105169970880845,0.025587151944637343,0.9428530156895862,0.7849860055977609,0.9967982546609042,0.9762325111174626,9.834773209047419e-05
12,0.6388949438590895,1.0439885422587394,-0.003948615863919258,0.002815422415733293,0.9439975110004889,0.7800879648140744,0.9969633069295453,0.9767022323886254,9.791195754730533e-05
13,0.6309679641642354,0.9818024203181267,-0.00792697969485412,-0.06218612194061268,0.9464865105115783,0.8204718112754898,0.9973193190522647,0.980055711529293,9.74264544078354e-05
