epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.4526410021565177,1.1155903786420822,0.0,0.0,0.564469531979199,0.7248100759696121,0.8935232738148218,0.9740186494436782,3.9999999999999996e-05
2,1.0438748652284795,1.1871698707342149,-0.4087661369280382,0.07157949209213266,0.7602337881683631,0.700219912035186,0.9641565114599562,0.9756472719153759,6.999999999999993e-05
3,0.923518335277384,1.2185996055603028,-0.12035652995109547,0.03142973482608791,0.8172807680341349,0.6988204718112755,0.9778770386159726,0.9758090588082438,0.0001
4,0.856525228951465,1.1157414317131042,-0.06699310632591904,-0.10285817384719853,0.8476376727854571,0.7565973610555777,0.9837444336335951,0.9795912762546928,9.997404066775285e-05
5,0.8138642350042408,1.0877945885062217,-0.042660993947224224,-0.027946843206882566,0.8680608027023423,0.7630947620951619,0.9871061343049262,0.9822309464218022,9.989618989876661e-05
6,0.7857786374674602,1.0586876943707466,-0.028085597536780527,-0.02910689413547507,0.8811836081603627,0.7766893242702919,0.9890267762053075,0.9833091495912526,9.976652934774728e-05
7,0.765685298056765,1.0366737797856331,-0.020093339410695243,-0.02201391458511348,0.8894506422507668,0.7872850859656138,0.9903391786635262,0.984481524984974,9.958519501070808e-05
8,0.7479196615855802,1.0403503328561783,-0.017765636471184787,0.003676553070545152,0.8974954442419663,0.7815873650539784,0.9914040819113011,0.9848716271252399,9.935237708232756e-05
9,0.7318053668872877,1.0322749376296998,-0.01611429469829251,-0.008075395226478488,0.904084625983377,0.7764894042383047,0.9924099175081191,0.9843676907622209,9.906831975646277e-05
10,0.7216635915366086,1.0211825996637345,-0.010141775350679061,-0.011092337965965315,0.9071292057424775,0.7761895241903238,0.9929028785091476,0.9852292531791993,9.873332097002275e-05
11,0.7103646673600782,1.0140757590532303,-0.011298924176530445,-0.00710684061050415,0.9129627983465932,0.780687724910036,0.9935618464885336,0.985112650740381,9.834773209047419e-05
12,0.6995702475648035,1.000712977349758,-0.010794419795274734,-0.01336278170347227,0.918040801813414,0.796281487405038,0.9941714980856116,0.9848403521443458,9.791195754730533e-05
13,0.693297986110503,1.0219297468662263,-0.006272261454300487,0.021216769516468226,0.9204742432997022,0.7769892043182727,0.9943266309431702,0.9834992570773368,9.74264544078354e-05
14,0.688355249945413,0.966370852291584,-0.00494273616509,-0.05555889457464225,0.9212187208320369,0.8083766493402639,0.9946292102716833,0.9864734243764904,9.689173189781402e-05
15,0.6805307733064349,0.9414997667074203,-0.007824476638978117,-0.024871085584163732,0.9259522645450909,0.8243702518992403,0.9949356519342712,0.9870981704736883,9.630835086731391e-05
16,0.6751498571512374,0.9303385213017463,-0.005380916155197424,-0.01116124540567398,0.9272300991155162,0.8381647341063575,0.9952302577605536,0.9879287046438662,9.567692320247625e-05
17,0.6699919329786842,0.9673845186829567,-0.00515792417255323,0.037045997381210394,0.9290635139339526,0.806077568972411,0.9954293694080838,0.9860010659181607,9.4998111183727e-05
18,0.6656502111052925,0.9266587018966674,-0.004341721873391657,-0.04072581678628928,0.931352504555758,0.8349660135945621,0.9956656948965611,0.9878827225230099,9.427262679113594e-05
19,0.6592134403234179,0.9778384685516357,-0.006436770781874657,0.05117976665496826,0.9329303524601094,0.8042782886845262,0.9959835349552897,0.9853179745519048,9.350123095764832e-05
20,0.6573651207780297,1.0083287745714187,-0.0018483195453882217,0.030490306019782976,0.9341859638206143,0.7854858056777289,0.9960313909967543,0.9842385711733149,9.268473277097031e-05
21,0.6506967170333321,0.9878153041005134,-0.006668403744697571,-0.020513470470905237,0.9372305435797147,0.8022790883646541,0.9963410660643244,0.9857711131880029,9.18239886249488e-05
22,0.6466872492297129,0.9621003180742264,-0.0040094678036192155,-0.02571498602628708,0.9390306235832704,0.8238704518192723,0.9964969931035008,0.9858499513106153,9.09199013213318e-05
23,0.6438460260290991,0.9635531425476074,-0.0028412232006137517,0.0014528244733810203,0.9398084359304858,0.8116753298680528,0.9966355124256668,0.9847726359645654,8.997341912285438e-05
