epoch,train_loss,val_loss,train_delta,val_delta,current_lr
60,0.3758712077344006,0.37789461836218835,-3.536773676221516e-05,0.00010054484009741627,0.001490294171847122
61,0.3757650659165599,0.37770752534270285,-0.0001061418178406881,-0.00018709301948549584,0.001489803931323599
62,0.37563045356761326,0.3775357842445374,-0.00013461234894662777,-0.00017174109816547878,0.0014893016976582785
63,0.3755876436321573,0.3776894174516201,-4.280993545596745e-05,0.0001536332070827262,0.0014887874789984968
64,0.3755379222672094,0.37755478248000146,-4.97213649479078e-05,-0.00013463497161864124,0.001488261283686018
65,0.3754893083294684,0.3789768278598785,-4.8613937740971114e-05,0.0014220453798770571,0.001487723120256887
66,0.37557261750440707,0.37749474570155145,8.330917493865053e-05,-0.0014820821583270694,0.0014871729974413068
67,0.3752642764963887,0.37747615203261375,-0.0003083410080183535,-1.8593668937694208e-05,0.001486610924163485
68,0.3753351222893054,0.3772603765130043,7.084579291666282e-05,-0.0002157755196094402,0.0014860369095414908
69,0.3753498602150516,0.37740388587117196,1.473792574624433e-05,0.00014350935816764832,0.0014854509628871076
70,0.3752162059430372,0.377587628364563,-0.00013365427201444957,0.000183742493391037,0.0014848530937056803
71,0.37521244602447207,0.377114599198103,-3.759918565104936e-06,-0.00047302916646002613,0.0014842433116959697
72,0.37513139767741616,0.37719451189041137,-8.104834705591202e-05,7.99126923083926e-05,0.001483621626749988
73,0.37502449928698217,0.37697828039526937,-0.00010689839043398486,-0.00021623149514199413,0.0014829880489528333
74,0.3749925893816081,0.37689747512340543,-3.190990537405014e-05,-8.080527186393738e-05,0.00148234258858254
75,0.37502935105426743,0.37675987333059313,3.6761672659313405e-05,-0.000137601792812303,0.0014816852561098976
76,0.3748891326514157,0.37707982435822485,-0.0001402184028517217,0.00031995102763171523,0.00148101606219829
77,0.37505970759825275,0.37702033296227455,0.00017057494683703212,-5.949139595029518e-05,0.0014803350177035228
78,0.37489707285368984,0.37716076523065567,-0.00016263474456290616,0.00014043226838111877,0.0014796421336736385
79,0.3748940779742869,0.3767355240881443,-2.9948794029177606e-06,-0.0004252411425113567,0.0014789374213487433
80,0.3747546998783946,0.3766776293516159,-0.00013937809589231742,-5.7894736528396606e-05,0.0014782208921608289
81,0.3747324360195886,0.37690298110246656,-2.226385880599313e-05,0.00022535175085064418,0.0014774925577335806
82,0.37465714544735174,0.37675237059593203,-7.529057223687463e-05,-0.000150610506534532,0.0014767524298821913
83,0.37466619959609077,0.3768185071647167,9.054148739029433e-06,6.613656878468044e-05,0.0014760005206131681
84,0.3746079175987027,0.3767640940845013,-5.8281997388054396e-05,-5.4413080215420795e-05,0.001475236842124141
85,0.3745230112055486,0.37676937952637674,-8.490639315411608e-05,5.2854418754466614e-06,0.0014744614068036572
86,0.374580039981414,0.3766546718776226,5.702877586538646e-05,-0.00011470764875415318,0.0014736742272309922
87,0.3744937901131131,0.3767512544989586,-8.624986830085835e-05,9.658262133599438e-05,0.0014728753161759377
88,0.374530703083358,0.376684632897377,3.691297024488449e-05,-6.662160158155128e-05,0.0014720646865985913
89,0.37439722948792303,0.3764677464962006,-0.00013347359543497417,-0.00021688640117645264,0.0014712423516491523
90,0.3746905289590359,0.3766025103628635,0.00029329947111284005,0.00013476386666294582,0.001470408324667715
91,0.37448373673991725,0.3768155924975872,-0.00020679221911862333,0.00021308213472370774,0.0014695626191840367
92,0.3743023479526693,0.37640448585152625,-0.00018138878724793805,-0.0004111066460609769,0.001468705248917323
93,0.3742669982496988,0.37687378078699113,-3.534970297053297e-05,0.0004692949354648812,0.0014678362277760156
94,0.37439205074174836,0.376710033416748,0.00012505249204958213,-0.00016374737024310582,0.0014669555698575555
95,0.37419142811135814,0.3771552339196205,-0.00020062263039022366,0.00044520050287250035,0.0014660632894481582
96,0.37418645222417335,0.3766014397144318,-4.9758871847882524e-06,-0.0005537942051887512,0.0014651594010225795
97,0.3742674184455113,0.376532045006752,8.09662213379636e-05,-6.939470767974854e-05,0.0014642439192438864
98,0.37412776916541834,0.37637820467352867,-0.0001396492800929683,-0.000153840333223354,0.0014633168589632164
99,0.37416416101834993,0.3767395168542862,3.63918529315832e-05,0.0003613121807575226,0.0014623782352195332
100,0.3742163291370327,0.37817805260419846,5.21681186827494e-05,0.001438535749912262,0.0014614280632393886
101,0.37417944613844156,0.3762089304625988,-3.6882998591114546e-05,-0.0019691221415996663,0.0014604663584366641
102,0.37402388419617305,0.3765545688569546,-0.00015556194226851172,0.00034563839435580723,0.0014594931364123346
103,0.3741006360135295,0.37609845995903013,7.675181735644632e-05,-0.0004561088979244676,0.0014585084129542104
104,0.373993037099188,0.3761841841042042,-0.00010759891434147795,8.57241451740487e-05,0.001457512204036682
105,0.3740876820785078,0.3768576391041279,9.464497931976901e-05,0.0006734549999237172,0.001456504525820459
106,0.37397086197002366,0.37614645063877106,-0.00011682010848412805,-0.0007111884653568379,0.0014554853946522996
107,0.37392603809183295,0.3762368731200695,-4.4823878190713984e-05,9.042248129842445e-05,0.0014544548270647682
108,0.37390243812379514,0.37619510143995283,-2.3599968037801844e-05,-4.177168011665344e-05,0.0014534128397759446
109,0.3738957629962401,0.3760157644748688,-6.675127555033633e-06,-0.00017933696508404262,0.0014523594496891582
110,0.3737928935919296,0.37633838728070257,-0.00010286940431053493,0.0003226228058337832,0.0014512946738927273
111,0.3737349058078094,0.37636124566197393,-5.7987784120194785e-05,2.2858381271362305e-05,0.0014502185296596626
112,0.3737720953808589,0.37611663416028024,3.718957304954529e-05,-0.0002446115016936923,0.0014491310344474
113,0.3738391470502723,0.37634078189730646,6.705166941339824e-05,0.0002241477370262257,0.001448032205897516
114,0.3738526694307273,0.3762786783277988,1.352238045498888e-05,-6.210356950764329e-05,0.0014469220618354265
115,0.37376157770102675,0.3760423310101032,-9.109172970056534e-05,-0.00023634731769561768,0.0014458006202701255
116,0.37373185835101386,0.3762692801654339,-2.9719350012891166e-05,0.00022694915533066906,0.0014446678993938688
117,0.373767789199271,0.3760361522436142,3.593084825714854e-05,-0.0002331279218196758,0.0014435239175818924
118,0.3736912612379952,0.3760300949215889,-7.652796127582961e-05,-6.057322025299072e-06,0.0014423686933921005
119,0.3735824569382451,0.3761015564203262,-0.000108804299750076,7.14614987373241e-05,0.0014412022455647868
120,0.3737017541107806,0.37595882043242457,0.00011929717253550409,-0.00014273598790165432,0.0014400245930223062
121,0.3736619619144635,0.3758511632680893,-3.979219631711217e-05,-0.00010765716433525085,0.0014388357548687847
122,0.37360302612862806,0.3762510970234871,-5.893578583543446e-05,0.0003999337553977633,0.0014376357503897963
123,0.3736118081618439,0.37597046718001365,8.782033215859464e-06,-0.00028062984347343445,0.0014364245990520687
124,0.37377990562130103,0.3758847273886204,0.00016809745945711718,-8.573979139325782e-05,0.0014352023205031503
125,0.3735514593903314,0.3759365975856781,-0.00022844623096962557,5.18701970577129e-05,0.0014339689345710944
126,0.3735063529827378,0.37598677054047586,-4.510640759358697e-05,5.017295479775585e-05,0.0014327244612641426
127,0.37353175336664374,0.3759949132800102,2.5400383905915813e-05,8.14273953436695e-06,0.0014314689207704013
128,0.3734939886595715,0.37585241347551346,-3.7764707072229786e-05,-0.00014249980449676514,0.0014302023334575086
129,0.3735275275327943,0.37614011615514753,3.353887322277149e-05,0.00028770267963407203,0.0014289247198723044
130,0.37350930442864244,0.37582064121961595,-1.82231041518377e-05,-0.0003194749355315829,0.0014276361007405057
131,0.3735152246769179,0.3760949864983559,5.920248275448348e-06,0.0002743452787399292,0.0014263364969663564
132,0.3734271520410072,0.3758403182029724,-8.807263591070758e-05,-0.00025466829538345337,0.0014250259296323012
133,0.3735135079954158,0.37611194476485255,8.635595440864563e-05,0.0002716265618801228,0.0014237044199986314
134,0.37343596446920524,0.3759473919868469,-7.754352621058835e-05,-0.00016455277800564438,0.0014223719895031543
135,0.37338123292746866,0.37603054866194724,-5.4731541736574574e-05,8.315667510033764e-05,0.0014210286597608327
136,0.3733610375361009,0.37627124786376953,-2.0195391367772153e-05,0.00024069920182229199,0.001419674452563439
137,0.37342719530517404,0.37611621618270874,6.615776907314963e-05,-0.00015503168106079102,0.0014183093898792038
138,0.37328470896252175,0.37556991800665857,-0.00014248634265229265,-0.0005462981760501751,0.0014169334938524613
139,0.3733844558962367,0.37571270316839217,9.974693371495036e-05,0.00014278516173360511,0.0014155467868032805
140,0.37339811052449723,0.37539494037628174,1.3654628260528767e-05,-0.000317762792110432,0.0014141492912271066
141,0.373320228674195,0.3757990889251232,-7.788185030221939e-05,0.00040414854884146534,0.0014127410297944051
142,0.37330543757839635,0.3758160598576069,-1.479109579866078e-05,1.6970932483706402e-05,0.0014113220253502861
143,0.37323374775323,0.3758799314498901,-7.168982516636557e-05,6.38715922832156e-05,0.0014098923009141372
144,0.37326562336900015,0.37589584216475486,3.187561577017162e-05,1.5910714864730835e-05,0.0014084518796792414
145,0.3731599413705143,0.3758107267320156,-0.00010568199848587367,-8.511543273925781e-05,0.0014070007850124095
146,0.3732483412393115,0.37706812769174575,8.839986879721762e-05,0.0012574009597301483,0.0014055390404536041
147,0.3733372762799263,0.37561802193522453,8.893504061480151e-05,-0.0014501057565212139,0.0014040666697155437
148,0.37321148804304277,0.37575009241700175,-0.00012578823688352836,0.00013207048177721337,0.0014025836966833352
149,0.3731533191590147,0.37576461434364317,-5.8168884028098056e-05,1.4521926641419824e-05,0.0014010901454140773
150,0.3730892740528692,0.37554515451192855,-6.404510614549386e-05,-0.00021945983171461902,0.0013995860401364636
151,0.3732833057133989,0.3756654694676399,0.00019403166052972542,0.00012031495571135364,0.001398071405250407
152,0.3731488050384955,0.37581911459565165,-0.0001345006749033928,0.0001536451280117479,0.0013965462653266266
153,0.37318409589881246,0.37571787759661673,3.5290860316949946e-05,-0.0001012369990349149,0.0013950106451062576
154,0.3731644124808637,0.3755387760698795,-1.9683417948779258e-05,-0.00017910152673722424,0.0013934645695004523
155,0.37308438190005044,0.375521370023489,-8.003058081323955e-05,-1.740604639050014e-05,0.0013919080635899684
156,0.37307404904541647,0.3756677061319351,-1.0332854633976485e-05,0.00014633610844611011,0.0013903411526247674
157,0.37309906987304037,0.37558855265378954,2.5020827623900566e-05,-7.915347814557716e-05,0.001388763862023605
158,0.37314720722762024,0.37563526183366774,4.813735457986912e-05,4.6709179878201557e-05,0.0013871762173736158
159,0.37309516458348796,0.3753440029919147,-5.204264413227744e-05,-0.0002912588417530171,0.001385578244429897
160,0.37302219681441784,0.37593585848808286,-7.296776907012026e-05,0.0005918554961681366,0.0013839699691151064
161,0.37305803021246736,0.37565080597996714,3.58333980495229e-05,-0.000285052508115724,0.0013823514175190154
162,0.3729669063098051,0.37559866681694987,-9.112390266224901e-05,-5.213916301727295e-05,0.0013807226158981027
163,0.3730058443986557,0.3756778724491596,3.893808885058192e-05,7.920563220975563e-05,0.0013790835906751261
164,0.37299770963462914,0.37555918619036677,-8.134764026557217e-06,-0.00011868625879285499,0.0013774343684386959
165,0.37306855559687724,0.37630169838666916,7.084596224810058e-05,0.0007425121963023917,0.0013757749759428384
166,0.37292002217674797,0.3755561612546444,-0.00014853342012927095,-0.0007455371320247428,0.0013741054401065582
167,0.3729357866739685,0.37598319426178933,1.5764497220516205e-05,0.0004270330071449169,0.0013724257880134135
168,0.37297081312333996,0.37555131167173383,3.502644937147803e-05,-0.000431882590055499,0.00137073604691107
169,0.37290662637149746,0.3755404993891716,-6.418675184249878e-05,-1.0812282562222553e-05,0.001369036244210859
170,0.37295595006170595,0.37570850774645803,4.932369020849148e-05,0.00016800835728641994,0.001367326407487333
171,0.3729292484508319,0.37556645944714545,-2.6701610874035886e-05,-0.00014204829931258045,0.001365606564477816
172,0.37289302474395797,0.37566549703478813,-3.622370687395016e-05,9.903758764268078e-05,0.0013638767430819599
173,0.3728118057108738,0.37575981169939043,-8.121903308416778e-05,9.431466460230187e-05,0.0013621369713612838
174,0.3728146342221986,0.37541977912187574,2.8285113248260885e-06,-0.00034003257751469285,0.0013603872775387314
175,0.3728173729032278,0.37520924359560015,2.7386810291796237e-06,-0.00021053552627559036,0.0013586276899981915
176,0.37283828905360267,0.37565291598439216,2.0916150374861164e-05,0.00044367238879200466,0.0013568582372840605
177,0.37279923946004023,0.3753245875239372,-3.904959356243465e-05,-0.0003283284604549408,0.0013550789481007724
178,0.3727830791507255,0.3753742605447769,-1.6160309314727783e-05,4.967302083969116e-05,0.001353289851312322
179,0.37275884122672404,0.3753813661634922,-2.4237924001468958e-05,7.105618715308459e-06,0.0013514909759418064
180,0.3727382727136666,0.3762653827667236,-2.056851305742846e-05,0.0008840166032313967,0.0013496823511709585
181,0.37279462264004076,0.37541529461741446,5.6349926374155146e-05,-0.0008500881493091472,0.001347864006339664
182,0.3727527883919803,0.37534963637590407,-4.183424806047942e-05,-6.565824151039124e-05,0.0013460359709454896
183,0.37279207665811886,0.375230734795332,3.928826613858183e-05,-0.00011890158057209499,0.0013441982746432064
184,0.37272422142665496,0.37542288303375243,-6.785523146390915e-05,0.00019214823842045314,0.001342350947244306
185,0.372708592987196,0.3756797894835472,-1.5628439458958976e-05,0.0002569064497947582,0.0013404940187165125
186,0.37269915276291693,0.3753259152173996,-9.440224279066989e-06,-0.0003538742661475802,0.0013386275191833096
187,0.37265323458070104,0.3751904085278511,-4.591818221588717e-05,-0.00013550668954848133,0.0013367514789234386
188,0.3726574547419494,0.37515647113323214,4.220161248347232e-06,-3.393739461898804e-05,0.0013348659283704135
189,0.3726433937183835,0.37531319409608843,-1.4061023565881126e-05,0.00015672296285629272,0.0013329708981120274
190,0.37265175741843204,0.3753651700913906,8.363700048530376e-06,5.197599530215591e-05,0.0013310664188898524
191,0.3725995251231573,0.37596812546253205,-5.22322952747345e-05,0.000602955371141467,0.0013291525215987506
192,0.3726376479660923,0.3750991091132164,3.812284293497337e-05,-0.0008690163493156322,0.0013272292372863577
193,0.37258212666281243,0.3754826098680496,-5.55213032798485e-05,0.000383500754833177,0.0013252965971525918
194,0.37252862946215,0.375365374982357,-5.3497200662444566e-05,-0.00011723488569259644,0.0013233546325491414
195,0.3725921265272932,0.3753750093281269,6.349706514319209e-05,9.634345769893304e-06,0.0013214033749789566
196,0.37257131697102025,0.37516515851020815,-2.0809556272927132e-05,-0.00020985081791874416,0.00131944285609575
197,0.37251884261654183,0.3750921696424484,-5.247435447841564e-05,-7.2988867759749e-05,0.0013174731077034612
198,0.3725464186546477,0.37537416741251944,2.757603810588094e-05,0.00028199777007104077,0.0013154941617557554
199,0.3725563306361437,0.3752040885388851,9.911981495969169e-06,-0.00017007887363434948,0.0013135060503555054
200,0.3724678198552944,0.37508853897452354,-8.851078084926023e-05,-0.00011554956436155006,0.0013115088057542687
201,0.3724952500144189,0.37514176219701767,2.743015912448632e-05,5.3223222494125366e-05,0.0013095024603517601
202,0.37245629566975613,0.3754613257944584,-3.895434466277825e-05,0.0003195635974407307,0.001307487046695332
203,0.3724300987510519,0.3752517431974411,-2.6196918704257666e-05,-0.0002095825970173104,0.0013054625974794462
204,0.3725055646659298,0.37545077949762345,7.546591487794796e-05,0.00019903630018236473,0.0013034291455451326
205,0.37242809242822905,0.3751247860491276,-7.747223770077083e-05,-0.00032599344849587597,0.0013013867238794732
206,0.3725022943690419,0.375237125903368,7.420194081286802e-05,0.00011233985424041748,0.0012993353656150547
207,0.37236778336492454,0.3750386595726013,-0.00013451100411737693,-0.00019846633076670006,0.0012972751040294392
208,0.37243122268806805,0.375138471275568,6.343932314351042e-05,9.981170296669006e-05,0.001295205972544617
209,0.3723980164663358,0.3751144915819168,-3.320622173225152e-05,-2.397969365119934e-05,0.0012931280047264653
210,0.37239406452598894,0.3756688803434372,-3.951940346857974e-06,0.000554388761520419,0.00129104123428421
211,0.37249979766255076,0.37519401758909227,0.00010573313656181416,-0.0004748627543449402,0.001288945695069879
212,0.372359410436316,0.3750545263290405,-0.00014038722623477273,-0.0001394912600517495,0.0012868414210777388
213,0.3723614877089858,0.3752062477171421,2.0772726698203847e-06,0.00015172138810159996,0.0012847284464437604
214,0.3724168758331375,0.37517971694469454,5.5388124151678486e-05,-2.6530772447574957e-05,0.0012826068054450608
215,0.37229819959876215,0.3756081312894821,-0.0001186762343753367,0.00042841434478757545,0.0012804765324993367
216,0.3723777945746075,0.376027438044548,7.959497584536512e-05,0.00041930675506590687,0.00127833766216432
217,0.37233703007752245,0.37508146911859513,-4.076449708506624e-05,-0.0009459689259528892,0.0012761902291372074
218,0.3723541825840419,0.37536813840270045,1.7152506519457766e-05,0.000286669284105312,0.0012740342682541009
219,0.3723411114717072,0.37524612843990324,-1.3071112334728241e-05,-0.00012200996279720933,0.0012718698144894485
220,0.3723594316874038,0.3753217585384846,1.8320215696643327e-05,7.56300985813585e-05,0.0012696969029554696
221,0.37217971504750574,0.3750591740012169,-0.0001797166398980754,-0.00026258453726768494,0.0012675155689015802
222,0.37229469181461766,0.37505888864398,0.0001149767671119184,-2.853572368954893e-07,0.0012653258477138404
223,0.37223776429891586,0.3750030815601349,-5.692751570179899e-05,-5.5807083845116345e-05,0.0012631277749143568
224,0.3722134819254279,0.37518580108880994,-2.428237348794937e-05,0.00018271952867504604,0.0012609213861607272
225,0.3722241636873646,0.375329327583313,1.068176193669279e-05,0.00014352649450305455,0.0012587067172454473
226,0.37217479376969015,0.37526906877756117,-4.936991767445775e-05,-6.0258805751833844e-05,0.001256483804095333
227,0.3722151163118807,0.3750801391899586,4.032254219055176e-05,-0.00018892958760258205,0.0012542526827709418
228,0.37220066718079825,0.3750127017498016,-1.4449131082450162e-05,-6.743744015696995e-05,0.0012520133894659907
229,0.37215233306315815,0.3751956209540367,-4.833411764010309e-05,0.0001829192042350769,0.0012497659605067572
230,0.37215160942551767,0.3753334812819958,-7.236376404762268e-07,0.00013786032795909398,0.0012475104323515025
231,0.3721230087632483,0.3753418378531933,-2.8600662269395727e-05,8.356571197520868e-06,0.0012452468415898722
232,0.3722002971070734,0.37498635426163673,7.728834382514371e-05,-0.0003554835915565713,0.001242975224942305
233,0.37213931258090516,0.37549270763993264,-6.098452616826178e-05,0.0005063533782959095,0.0012406956192594373
234,0.3721364399587566,0.3751729100942612,-2.8726221485420034e-06,-0.000319797545671463,0.0012384080615215022
235,0.3721132314848629,0.37489672750234604,-2.3208473893698844e-05,-0.0002761825919151417,0.0012361125888377387
236,0.3721011116762053,0.37504595443606376,-1.211980865761797e-05,0.00014922693371771656,0.0012338092384457868
237,0.3720486343584277,0.37481115758419037,-5.247731777757725e-05,-0.00023479685187338672,0.001231498047711068
238,0.37206878259100695,0.3747420161962509,2.0148232579231262e-05,-6.914138793945312e-05,0.0012291790541261983
239,0.3720575091005726,0.3749565303325653,-1.1273490434338118e-05,0.0002145141363144032,0.0012268522953103715
240,0.3720677772706205,0.3752110652625561,1.026817004790015e-05,0.00025453492999077953,0.001224517809008757
241,0.37203825426033954,0.3750203289091587,-2.9523010280974038e-05,-0.0001907363533973916,0.0012221756330918763
242,0.37204692436551506,0.37502283826470373,8.670105175523357e-06,2.509355545021741e-06,0.0012198258055549885
243,0.3722749669951471,0.3755593575537205,0.00022804262963205257,0.000536519289016768,0.0012174683645174852
244,0.3720584841106426,0.37496557757258414,-0.000216482884504543,-0.0005937799811363553,0.0012151033482222678
245,0.3720106016844511,0.375169663131237,-4.7882426191470095e-05,0.0002040855586528667,0.0012127307950351152
246,0.371938462623141,0.37571970000863075,-7.213906131009473e-05,0.0005500368773937447,0.0012103507434440817
247,0.37196679946712474,0.3750725470483303,2.8336843983733928e-05,-0.0006471529603004345,0.0012079632320588566
248,0.3719397019594908,0.37492155507206915,-2.7097507633966345e-05,-0.00015099197626117222,0.0012055682996101416
249,0.3719352873211557,0.37502481341362,-4.4146383350596174e-06,0.00010325834155083813,0.0012031659849490379
250,0.3719487357037989,0.37518380880355834,1.344838264316639e-05,0.0001589953899383545,0.0012007563270463872
251,0.3720024512572722,0.37512508779764175,5.3715553473332456e-05,-5.872100591658436e-05,0.0011983393649921581
252,0.37192785807631235,0.3751239232718945,-7.459318095986989e-05,-1.1645257472769899e-06,0.0011959151379948095
253,0.37191927119750867,0.3749531418085098,-8.586878803673592e-06,-0.0001707814633846727,0.0011934836853806574
254,0.37195955199951475,0.3747669219970703,4.028080200607631e-05,-0.00018621981143951416,0.0011910450465932307
255,0.371909834952517,0.3750211611390114,-4.971704699774371e-05,0.00025423914194111497,0.0011885992611926342
256,0.37183601316064596,0.3748309209942818,-7.382179187104265e-05,-0.00019024014472962536,0.0011861463688549025
257,0.37186582098630344,0.3748783178627491,2.9807825657479636e-05,4.739686846733093e-05,0.0011836864093713693
258,0.3718868021599271,0.3748472571372986,2.0981173623646487e-05,-3.1060725450504645e-05,0.001181219422648006
259,0.37187529482286086,0.37514385730028155,-1.1507337066229972e-05,0.0002966001629829407,0.001178745448704785
260,0.3720111112025651,0.37481734678149226,0.00013581637970422333,-0.0003265105187892914,0.0011762645276750209
261,0.3718388638543812,0.3750064171850681,-0.00017224734818388487,0.0001890704035758528,0.001173776699804732
262,0.37183122150599957,0.37475911229848863,-7.642348381631248e-06,-0.00024730488657948024,0.001171282005451979
263,0.3718839312310923,0.3749197870492935,5.270972509274774e-05,0.00016067475080489002,0.0011687804850862096
264,0.3717560836706649,0.3750427752733231,-0.00012784756042738543,0.00012298822402956322,0.0011662721792876066
265,0.3718289913270961,0.37479022443294524,7.290765643119812e-05,-0.0002525508403778409,0.0011637571287464264
266,0.371785534884442,0.374921003729105,-4.345644265413284e-05,0.00013077929615973316,0.0011612353742623414
267,0.37179257356646384,0.37483776956796644,7.038682021842657e-06,-8.323416113853455e-05,0.0011587069567437812
268,0.37179343156855216,0.3748655289411545,8.580020883219852e-07,2.7759373188052106e-05,0.0011561719172072562
