epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,current_lr
31,0.9294891394463114,0.15760564879526065,0.0201460657514293,-0.0212670100640647,0.8098582159207076,0.9724110355857657,0.9795510503515525,0.9990609098455973,0.00012394393211431125
32,0.8925008079545065,0.17292675347645073,-0.036988331491804916,0.015321104681190079,0.8231476954531313,0.9675129948020792,0.9819651239360804,0.9988115887839845,0.00012203822688551383
33,0.8986453540961851,0.1732097307715235,0.006144546141678586,0.0002829772950727616,0.8183030356904751,0.9618152738904439,0.9813005480601026,0.9989661688689733,0.00012008108604622538
34,0.88048505268737,0.16791605430690548,-0.018160301408815083,-0.005293676464618008,0.8228032356993644,0.9665133946421431,0.9823611160572331,0.9989037158021614,0.00011807464970121941
35,0.8884507620241493,0.16156278946731664,0.007965709336779314,-0.00635326483958884,0.8168140806258056,0.9698120751699321,0.9815455906575161,0.998915389285464,0.00011602111185918064
36,0.8838507896712557,0.15081931980727595,-0.0045999723528935554,-0.010743469660040694,0.8268811947197653,0.9726109556177529,0.9828816874482329,0.9991728076497418,0.00011392271803358962
37,0.8958680827636272,0.1474078827643696,0.012017293092371428,-0.0034114370429063345,0.8221143161918307,0.9709116353458617,0.9819535921904726,0.9990330070390867,0.00011178176278728679
38,0.8679744015786458,0.15719438598880284,-0.027893681184981367,0.009786503224433224,0.8276145606471399,0.9661135545781687,0.9830863588567025,0.9990831592447651,0.00010960058722340026
39,0.8817321225281127,0.14987834656163107,0.013757720949466923,-0.007316039427171767,0.8186697186541624,0.9679128348660536,0.9820172275826455,0.9991954607096571,0.00010738157642538566
40,0.8624347476288676,0.14688836519099488,-0.0192973748992451,-0.002989981370636191,0.8314591759633762,0.9704118352658937,0.9837052733524363,0.9991230351158598,0.00010512715684897135
41,0.8625738199334592,0.15257385222217704,0.00013907230459153652,0.005685487031182157,0.83114805102449,0.9681127548980408,0.9835269266034007,0.998998455565937,0.00010283979366886515
42,0.8540829967665062,0.13942508229726477,-0.008490823166952932,-0.013148769924912262,0.8370038668385261,0.9743102758896441,0.984748440949136,0.999165313501234,0.00010052198808312176
43,0.8405703962357207,0.14732432723799838,-0.013512600530785512,0.007899244940733602,0.8466598515489577,0.9696121551379449,0.9860097687514041,0.9991064923472935,9.817627457811974e-05
44,0.8632432103834369,0.13104327230513851,0.022672814147716158,-0.016281054932859862,0.8334037068314147,0.9775089964014394,0.9841903280675193,0.9993073865852469,9.580521815713713e-05
45,0.8350054301871833,0.12722259241191647,-0.02823778019625356,-0.0038206798932220454,0.847526556735855,0.9716113554578168,0.9860137493882607,0.9992224644289531,9.34114115355588e-05
46,0.8421275217340074,0.14610580260617823,0.007122091546824083,0.018883210194261757,0.8387039423974398,0.976109556177529,0.9850875086438327,0.999281639128929,9.099747230577988e-05
47,0.8460594456304203,0.1448412232949764,0.003931923896412948,-0.00126457931120183,0.8369038623938841,0.9666133546581367,0.9849646446297924,0.9991354623723302,8.856604007490702e-05
48,0.8499361129519953,0.12218733631734606,0.003876667321574989,-0.022653886977630336,0.8353704609093737,0.9791083566573371,0.9848344025551324,0.9993645899799977,8.611977357838682e-05
49,0.8706126493740488,0.14302911401926716,0.02067653642205347,0.020841777701921096,0.8275145562024979,0.9728108756497401,0.9832791062007384,0.9992656514454603,8.366134777271756e-05
50,0.8432799732862887,0.16396768230803405,-0.027332676087760133,0.02093856828876689,0.8374149962220543,0.9734106357457017,0.9849713080198568,0.9992706788318606,8.119345091042364e-05
51,0.8266586534551937,0.1358550049458878,-0.01662131983109494,-0.02811267736214626,0.8439930663585048,0.9732107157137145,0.9858234200570133,0.9993174364271822,7.871878160049062e-05
52,0.8393596886784177,0.13890484465828426,0.012701035223223966,0.0030498397123964738,0.842993021912085,0.9729108356657337,0.985522750237528,0.9993011798828668,7.624004585747578e-05
53,0.8689248895230279,0.13769935825957527,0.02956520084461023,-0.001205486398708988,0.8302702342326326,0.9776089564174331,0.9839529281786431,0.9992776867605991,7.375995414252178e-05
54,0.8097601935309782,0.13667276218722138,-0.059164695992049765,-0.0010265960723538914,0.851260056002489,0.9769092363054778,0.9868798486252308,0.9993502579389144,7.128121839950688e-05
55,0.8265644502402707,0.13061993691740156,0.01680425670929253,-0.006052825269819817,0.8475154451308947,0.9743102758896441,0.986294845750849,0.9993041507289627,6.880654908957394e-05
56,0.8177372250409628,0.13293634930366202,-0.008827225199307898,0.002316412386260458,0.8542379661318281,0.9783086765293882,0.9873720189674751,0.9993775505443337,6.633865222727996e-05
57,0.8176231842530384,0.13493422626317303,-0.00011404078792442984,0.001997876959511008,0.8512822792124094,0.9768092762894842,0.9869918726791153,0.9993693524466087,6.388022642161101e-05
58,0.8116065318357538,0.1317275539983677,-0.0060166524172845515,-0.003206672264805338,0.851415618471932,0.9696121551379449,0.987040969664236,0.9992616955873329,6.143395992509088e-05
59,0.8203630953265185,0.15302618885342079,0.008756563490764702,0.021298634855053095,0.8484265967376328,0.9707117153138745,0.9871124193187497,0.9992474307426554,5.900252769421812e-05
60,0.8239590455566279,0.12865510469750513,0.0035959502301093904,-0.024371084155915657,0.846470954264634,0.9780087964814075,0.9867541455771582,0.9994175237948411,5.658858846443924e-05
61,0.8309996978549118,0.12575079246035106,0.007040652298283878,-0.0029043122371540664,0.8433708164807325,0.9778088764494203,0.9861804724511506,0.9993785762234455,5.419478184286093e-05
62,0.8286910297518427,0.11945777480738072,-0.002308668103069067,-0.0062930176529703424,0.8398484377083426,0.9792083166733306,0.9858003489185116,0.9994583993883962,5.182372542187829e-05
63,0.8130457971499048,0.14438964766037615,-0.015645232601937953,0.024931872852995432,0.8517378550157785,0.9718112754898041,0.9872729323958122,0.9993237588497519,4.9478011916876085e-05
64,0.8007519949142906,0.1280695809216439,-0.01229380223561416,-0.016320066738732264,0.844359749322192,0.9792083166733306,0.9868277696056634,0.9994418206203508,4.716020633113275e-05
65,0.7978325921682302,0.12953979852078837,-0.0029194027460603955,0.00147021759914448,0.846726521178719,0.9753098760495802,0.9868859134603887,0.9994092304907901,4.4872843151026685e-05
66,0.8104039393153719,0.12621542933998228,0.012571347147141698,-0.003324369180806086,0.864571758744833,0.9778088764494203,0.9885266554729354,0.9994326299496863,4.261842357461246e-05
67,0.8115570810835131,0.12093634507324122,0.001153141768141186,-0.005279084266741063,0.8553269034179297,0.9803078768492604,0.9877508677825754,0.9994920502148911,4.039941277659794e-05
68,0.8056902561379089,0.12644276343568972,-0.005866824945604199,0.005506418362448501,0.8550268900840038,0.9778088764494203,0.9878798634519222,0.9994567105898295,3.82182372127115e-05
69,0.8071739142972298,0.11415837610824199,0.0014836581593209441,-0.01228438732744773,0.8462820569803102,0.9810075969612155,0.9867618439433102,0.9995316057017034,3.607728196640851e-05
70,0.8093800934412602,0.12580522942014888,0.002206179144030318,0.011646853311906888,0.8618383039246189,0.9754098360655737,0.9882356972357049,0.9994238230793735,3.3978888140817555e-05
71,0.7988442793615501,0.1370761286986025,-0.010535814079710049,0.011270899278453622,0.8508267034090404,0.9737105157936825,0.9873561671678566,0.9993774773293267,3.1925350298778764e-05
72,0.8058262837796726,0.12753352702041215,0.006982004418122467,-0.009542601678190349,0.8543713053913508,0.9743102758896441,0.9874628477255568,0.9993991568821678,2.9918913953772703e-05
73,0.7852492685514417,0.12395545076343077,-0.020577015228230855,-0.00357807625698138,0.8557713676163385,0.9778088764494203,0.988326279214865,0.9994810848889313,2.79617731144843e-05
74,0.8037820143244144,0.1284541687633418,0.018532745772972703,0.004498717999911014,0.8551046713187253,0.9770091963214714,0.9881574708853346,0.9995051745693659,2.6056067885687e-05
75,0.7776144143320959,0.11465016262063497,-0.026167599992318546,-0.013804006142706812,0.8646384283745945,0.9794082367053178,0.9890690921101495,0.9995058691927,2.420388212806911e-05
76,0.7892314506567676,0.11740275076295756,0.011617036324671703,0.0027525881423225845,0.8554491310724921,0.98140743702519,0.9881486993019428,0.9995151093716825,2.240724117956304e-05
77,0.7942477135220543,0.1308193143598641,0.005016262865286669,0.013416563596906544,0.8546713187252767,0.9763094762095162,0.9880435689468343,0.9994567030281881,2.066810964066802e-05
78,0.7981488596520979,0.12412722059820272,0.0039011461300436645,-0.006692093761661383,0.8598048802168985,0.9774090363854459,0.9884643107614364,0.9994860617941382,1.898838922618812e-05
79,0.7941204162145202,0.12192963921948324,-0.004028443437577689,-0.0021975813787194765,0.852215654029068,0.978108756497401,0.9877227290641643,0.9995165397577614,1.7369916685735243e-05
80,0.7724539828486741,0.11628383266020424,-0.02166643336584617,-0.005645806559279001,0.8638161696075382,0.9775089964014394,0.9890601088273022,0.9994869283905133,1.5814461795270143e-05
81,0.7808478832964532,0.12939076219932943,0.008393900447779101,0.013106929539125192,0.8688275034445976,0.9758096761295482,0.9896537092903546,0.999423002451251,1.4323725421878666e-05
82,0.7847412068883635,0.11230697331926491,0.0038933235919103026,-0.017083788880064524,0.8521934308191476,0.9813074770091963,0.9878857232376004,0.9995480009324713,1.2899337663898254e-05
83,0.7988830647769977,0.12083108034692233,0.014141857888634202,0.008524107027657421,0.8518156362505,0.9793082766893243,0.9874309562464334,0.9995375959528212,1.1542856068429602e-05
84,0.8031793030148203,0.11957404111759572,0.004296238237822658,-0.0012570392293266147,0.8505378016800746,0.9793082766893243,0.9873088060726679,0.9995284251454382,1.0255763928181734e-05
85,0.7876129236220467,0.1196853988155534,-0.01556637939277361,0.00011135769795768413,0.8544713098359927,0.9793082766893243,0.9880937648356508,0.9995453499737472,9.039468659513115e-06
86,0.764623968756165,0.11838853764760343,-0.022988954865881706,-0.0012968611679499698,0.8663385039335082,0.9791083566573371,0.9893635552280359,0.999528422268784,7.895300263442565e-06
87,0.7778104031035169,0.12322234739608402,0.013186434347351894,0.004833809748480591,0.8664607315880706,0.9787085165933627,0.9893855649712009,0.9995004276964159,6.824509871312664e-06
88,0.7907779035581783,0.11886786697786066,0.01296750045466144,-0.0043544804182233665,0.8515822925463354,0.9794082367053178,0.987580329985792,0.999533361958759,5.828268376696012e-06
89,0.7922203254208646,0.12207050847856304,0.0014424218626862828,0.0032026415007023884,0.8464376194497534,0.9790083966413434,0.9875300962515519,0.999526986915724,4.907665155040312e-06
90,0.7788435558111153,0.11914318583056896,-0.013376769609749317,-0.002927322647994085,0.8572714342859683,0.9785085965613755,0.988460234794387,0.9995189868726716,4.063706872452321e-06
91,0.784597502746196,0.1222497969865799,0.005753946935080689,0.0031066111560109355,0.8593381928085693,0.9776089564174331,0.9885220646395442,0.9995019730872932,3.297316384923112e-06
92,0.7850694227857854,0.12049622965764396,0.0004719200395894019,-0.0017535673289359316,0.8572825458909284,0.9785085965613755,0.9883072076614118,0.9995260058204904,2.6093317291987965e-06
93,0.7778890535806898,0.11945944656676884,-0.007180369205095571,-0.0010367830908751263,0.8589603982399218,0.9783086765293882,0.988565433744359,0.9995308348379928,2.000505206399526e-06
94,0.7742848262529481,0.11766238378573067,-0.0036042273277416825,-0.0017970627810381667,0.858115916262945,0.9788084766093562,0.9888239709498641,0.9995405640602836,1.4715025593892733e-06
95,0.778877040731128,0.11971539155214647,0.004592214478179812,0.0020530077664158014,0.84929330192453,0.9783086765293882,0.9874346534324263,0.9995240830701254,1.0229022447958085e-06
96,0.7932139817540619,0.11938066563651531,0.014336941022933924,-0.00033472591563116216,0.8509044846437619,0.978608556577369,0.9877646475121645,0.9995305093985272,6.551948004768485e-07
97,0.7915073620070788,0.1196882664402829,-0.0017066197469830513,0.00030760080376758536,0.8501155606915863,0.9783086765293882,0.9875633847785402,0.9995287312799584,3.6878230912413703e-07
98,0.7859388849782672,0.11895092548448828,-0.00556847702881158,-0.0007373409557946131,0.8600382239210631,0.978608556577369,0.9886779258887886,0.9995329635612854,1.6397795859190717e-07
99,0.801769707754085,0.11932579890082154,0.01583082277581771,0.0003748734163332573,0.8515711809413752,0.9784086365453818,0.9878094747657605,0.9995311046862754,4.100569943054572e-08
100,0.791465406560085,0.11932906216081185,-0.010304301193999943,3.2632599903104076e-06,0.8567936352726788,0.9784086365453818,0.988377341824266,0.9995310501916133,0.0
