epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,current_lr
1,1.8342288288880477,0.9196030572999881,0.0,0.0,0.38458375927819016,0.6568372650939625,0.7877011573845114,0.9667421698966149,4.199999999999969e-05
2,1.5627619837495415,0.7713288000867337,-0.2714668451385063,-0.1482742572132545,0.5195342015200676,0.7377049180327869,0.8762361436105983,0.9818429043803805,6.899999999999935e-05
3,1.4483252936466173,0.476639626901361,-0.11443669010292412,-0.29468917318537263,0.5742032979243522,0.8756497401039585,0.9025823084801421,0.9920304820985655,9.59999999999995e-05
4,1.3643228052268652,0.4007336497306824,-0.08400248841975211,-0.07590597717067865,0.6220165340681808,0.9114354258296681,0.9217133889734477,0.994802921997108,0.00012299999999999966
5,1.277905613226308,0.3152707222896286,-0.0864171920005572,-0.08546292744105377,0.6660407129205742,0.9302279088364654,0.9382636287120408,0.9958171691039257,0.00015
6,1.190467654558068,0.3430135212367094,-0.08743795866824011,0.027742798947080816,0.7041757411440508,0.9200319872051179,0.950992987649598,0.9960818550625066,0.00014995899430056913
7,1.1466197165321896,0.2464795972727522,-0.043847938025878275,-0.09653392396395721,0.7254655762478333,0.9419232307077169,0.9573369307096833,0.9977078218866955,0.00014983602204140752
8,1.0793552192520688,0.2649911908032019,-0.06726449728012085,0.018511593530449677,0.7470554246855415,0.9386245501799281,0.9634394110977076,0.997689682692822,0.0001496312176908752
9,1.0486079113854265,0.24271114396898053,-0.03074730786664226,-0.022280046834221356,0.7689563980621361,0.9393242702918833,0.9691688448580417,0.997743859712085,0.00014934480519952255
10,1.0406079641754993,0.2284634398131431,-0.00799994720992725,-0.014247704155837426,0.7703342370772034,0.9468212714914035,0.9696944317284354,0.9982242180836286,0.00014897709775520387
11,1.0016501575750723,0.23252889061275916,-0.038957806600427025,0.004065450799616066,0.7838015022889906,0.9368252698920432,0.9727503171592665,0.9981874535970844,0.0001485284974406101
12,1.0041804833506995,0.2195900052408629,0.0025303257756272846,-0.012938885371896275,0.7830014667318548,0.9542183126749301,0.9728692597429797,0.9985312235127339,0.00014799949479359981
13,0.9533949970183048,0.19716402944884723,-0.05078548633239477,-0.022425975792015662,0.7996688741721855,0.952219112355058,0.976275757812846,0.9988768084266568,0.00014739066827080058
14,0.968282266033136,0.19380395076697385,0.014887269014831284,-0.0033600786818733797,0.8010689363971732,0.9583166733306677,0.9770356964402459,0.9986061996049437,0.00014670268361507638
15,0.970898796634918,0.19061182307291635,0.002616530601781908,-0.003192127694057495,0.7985132672563225,0.9608156737305078,0.9767911728361311,0.9987366562073681,0.00014593629312754727
16,0.9529018056875264,0.17196733655431604,-0.0179969909473916,-0.018644486518600317,0.7955464687319437,0.9703118752499,0.9764553339287703,0.9988669951745786,0.00014509233484495898
17,0.9289331669411198,0.16898320190891436,-0.023968638746406534,-0.002984134645401676,0.814413973954398,0.9694122351059576,0.9803187836021012,0.9989305541472682,0.00014417173162330346
18,0.9093743265945126,0.1977035755975337,-0.019558840346607265,0.02872037368861935,0.8122583225921152,0.9618152738904439,0.9798131518963044,0.9989854307063363,0.00014317549012868677
19,0.9150217540181157,0.14819334390797193,0.005647427423603135,-0.049510231689561784,0.8099248855504689,0.9747101159536186,0.9795281910924474,0.999298800817264,0.00014210469973655667
20,0.8836981067433953,0.18427362406178366,-0.03132364727472037,0.036080280153811733,0.8329592426330059,0.9716113554578168,0.9836115356063644,0.9990083534262284,0.0001409605313404863
21,0.8749232546384023,0.16260257731132868,-0.00877485210499307,-0.021671046750454975,0.831103604604649,0.9674130347860855,0.9832654563748824,0.9988610485963006,0.00013974423607181755
22,0.8875917779620398,0.1664789381283748,0.012668523323637548,0.0038763608170461206,0.8248588826170052,0.9778088764494203,0.982498414574797,0.9991892980937038,0.00013845714393156941
23,0.860961474689909,0.14938055271212058,-0.026630303272130784,-0.01709838541625422,0.8341815191786301,0.9737105157936825,0.9841640752514126,0.9992005549193923,0.00013710066233610043
24,0.8666265821825205,0.15007893288437324,0.00566510749261151,0.000698380172252655,0.8284923774389973,0.9727109156337465,0.9830013949421139,0.9992726010231734,0.00013567627457811967
25,0.86207359127531,0.13820899598583392,-0.004552990907210508,-0.011869936898539324,0.8346482065869594,0.9758096761295482,0.9840263382688779,0.999167740331568,0.00013418553820472793
