epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,current_lr
1,1.4313469923694024,0.6046872259695318,0.0,0.0,0.695208675941153,0.9650139944022391,0.9432366272766514,0.9990547322992358,0.00027999999999999905
2,1.2597706162116744,0.5793933732600152,-0.17157637615772803,-0.025293852709516673,0.7822125427796791,0.975109956017593,0.9711391009398975,0.9993005859536149,0.0004599999999999963
3,1.1841641208156943,0.5693421620356885,-0.07560649539598008,-0.010051211224326617,0.8217365216231832,0.9770091963214714,0.9807273854030595,0.999409192398972,0.0006399999999999981
4,1.141348190944303,0.5680214091192318,-0.04281592987139127,-0.0013207529164567244,0.8364705098004356,0.9826069572171131,0.9844848409633288,0.999429920533902,0.0008200000000000028
5,1.1272738047621467,0.5711741983136044,-0.014074386182156395,0.0031527891943725628,0.832559224854438,0.985905637744902,0.9847012601771166,0.9993811787270095,0.001
6,1.092474439012056,0.5694820503645306,-0.03479936575009068,-0.0016921479490737967,0.8495377572336549,0.9828068772491003,0.9874460025952165,0.9994236811316488,0.0009997266286704608
7,1.0801647857508876,0.5449910918368569,-0.012309653261168396,-0.02449095852767369,0.8529823547713231,0.9872051179528188,0.9884344184307923,0.9996396210539954,0.0009989068136093842
8,1.0316416575488718,0.5506716046152236,-0.048523128202015764,0.005680512778366675,0.8706720298679941,0.9778088764494203,0.9907993080683557,0.9994526459205803,0.0009975414512725042
9,1.0509754419326782,0.5511204977578754,0.019333784383806396,0.00044889314265184055,0.8725610027112316,0.9891043582566973,0.9908303739475117,0.9997642388062393,0.000995632034663487
10,1.0201153501190923,0.5350327001342291,-0.030860091813585955,-0.016087797623646316,0.8769278634605983,0.9901039584166333,0.9915319389090749,0.9997184462085509,0.0009931806517013587
11,1.0219228515740146,0.5351103906390033,0.0018075014549223667,7.769050477424155e-05,0.8790501800080004,0.9877049180327869,0.9918473099586146,0.9996168466206432,0.0009901899829373986
12,1.0110408808528022,0.5272019226339799,-0.010881970721212442,-0.007908468005023428,0.8786946086492733,0.9898040783686526,0.9920575827884716,0.9996820124117191,0.0009866632986239977
13,1.0029303647408432,0.518583487106275,-0.00811051611195901,-0.008618435527704915,0.8871394284190408,0.9914034386245502,0.9926909588597828,0.9998419460660997,0.0009826044551386674
14,0.9922456679527055,0.5252910097943077,-0.01068469678813766,0.006707522688032652,0.8861838303924618,0.9931027588964414,0.9929163716554563,0.9996377429392622,0.000978017890767176
15,0.9863712288947268,0.5086526806595959,-0.0058744390579786865,-0.01663832913471175,0.8859282634783768,0.9928028788484606,0.9930672858651438,0.9998436836558066,0.0009729086208503141
16,0.9830982550470666,0.514490786987015,-0.003272973847660232,0.005838106327419101,0.8869616427396774,0.995201919232307,0.9931884420486098,0.9998214294249372,0.0009672822322997263
17,0.9853128386153416,0.5089169269121145,0.002214583568274975,-0.005573860074900461,0.896873194364194,0.993702518992403,0.9938888172447936,0.9999034897049351,0.0009611448774886867
18,0.96577210504223,0.5063048680371875,-0.01954073357311159,-0.0026120588749269924,0.8988843948619939,0.9944022391043582,0.9940912917275495,0.9998176158222868,0.0009545032675245765
19,0.9849232840775088,0.5106743064862264,0.019151179035278854,0.004369438449038809,0.8847393217476333,0.9931027588964414,0.9930372362861013,0.9997921574976113,0.000947364664910377
20,0.9840519849888303,0.5116384889506087,-0.0008712990886785565,0.000964182464382346,0.8833392595226455,0.9940023990403839,0.993077260231477,0.9998668655932847,0.0009397368756032403
21,0.9691052237017588,0.5151413875290111,-0.014946761287071508,0.003502898578402358,0.8995399795546468,0.9915033986405438,0.9944563969008128,0.9998342586108934,0.0009316282404787833
