epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,current_lr
1,1.4429877825420012,0.6081760638876806,0.0,0.0,0.6885861593848616,0.9675129948020792,0.9409958269946137,0.9987434520843803,0.00027999999999999905
2,1.2579194311560555,0.6307168648212771,-0.18506835138594568,0.02254080093359645,0.7911018267478555,0.9553178728508597,0.9721839304442743,0.998264574282157,0.0004599999999999963
3,1.1847067830914801,0.603483999831767,-0.07321264806457539,-0.027232864989510053,0.8198364371749856,0.963014794082367,0.9804512451822944,0.998797121150893,0.0006399999999999981
4,1.135920567014678,0.5577872425695009,-0.048786216076802225,-0.045696757262266186,0.838959509311525,0.984406237504998,0.9847179612202547,0.9994034395662023,0.0008200000000000028
5,1.122851861048151,0.5749658542343333,-0.013068705966526872,0.017178611664832477,0.840826258944842,0.9803078768492604,0.9858053987243571,0.99956918870781,0.001
6,1.0975418658927083,0.5710487607159193,-0.025309995155442744,-0.003917093518414072,0.8437041646295391,0.9827069172331068,0.986698618263213,0.9991834238208044,0.0009997266286704608
7,1.0567684590139172,0.5436256218560135,-0.04077340687879105,-0.02742313885990577,0.8595715365127339,0.9882047181127549,0.9892287051990117,0.9995910769687879,0.0009989068136093842
8,1.0568234510719776,0.554112589811977,5.499205806036578e-05,0.010486967955963489,0.8683830392461888,0.978108756497401,0.9903364430578709,0.9991598254587526,0.0009975414512725042
9,1.0352198695763946,0.5518842950651918,-0.021603581495583057,-0.0022282947467852088,0.8714387306102493,0.9862055177928829,0.9909182716897595,0.9995664014671072,0.000995632034663487
10,1.0302824582057921,0.52623483651801,-0.00493741137060244,-0.025649458547181814,0.8708387039423975,0.9908036785285885,0.9909753562232603,0.9996334925646485,0.0009931806517013587
11,1.0185811540789225,0.53206851437122,-0.01170130412686965,0.005833677853210095,0.8807947019867549,0.9861055577768892,0.992015068971023,0.9996336955473158,0.0009901899829373986
12,1.0117923027243128,0.5223222850244257,-0.006788851354609715,-0.009746229346794366,0.8803502377883462,0.9916033586565374,0.9918865060680218,0.9997699699919854,0.0009866632986239977
13,1.0070549590005116,0.5311721789685986,-0.004737343723801191,0.008849893944172904,0.8879839103960177,0.9870051979208316,0.9929061980940018,0.9996711631300769,0.0009826044551386674
14,0.9878749057481234,0.5160081718541398,-0.01918005325238814,-0.015164007114458755,0.8925841148495489,0.9913034786085566,0.993398129750129,0.9997746877278852,0.000978017890767176
15,0.9955516515130346,0.5248960664000692,0.007676745764911175,0.00888789454592942,0.8905618027467888,0.9878048780487805,0.9932218038067043,0.9997486563018101,0.0009729086208503141
16,0.9868871511214159,0.5100445430490035,-0.008664500391618701,-0.014851523351065765,0.8879283523712165,0.9941023590563774,0.9931447242601548,0.999867294215847,0.0009672822322997263
17,0.9769036932425066,0.5319048256813725,-0.009983457878909308,0.021860282632369055,0.8935619360860483,0.9856057576969213,0.9935536423828241,0.9996519267705857,0.0009611448774886867
18,0.9738799067722126,0.5275365868701211,-0.0030237864702939987,-0.004368238811251479,0.9007289212853905,0.9896041583366654,0.9942098311440402,0.9997849426689557,0.0009545032675245765
19,0.9792545421726324,0.5173764455167553,0.005374635400419825,-0.010160141353365737,0.9020623138806169,0.9929028388644542,0.9943122162747263,0.9997634061326851,0.000947364664910377
20,0.9668029323220253,0.5140385393854938,-0.012451609850607115,-0.0033379061312615033,0.9048179919107516,0.9919032387045182,0.9947398310843967,0.9998442518880635,0.0009397368756032403
21,0.9754609892314131,0.5138326257090026,0.008658056909387812,-0.00020591367649125392,0.8996733188141696,0.9905037984806078,0.9944040507076429,0.9996239402128023,0.0009316282404787833
22,0.9653877124020999,0.5179827364185189,-0.010073276829313249,0.004150110709516319,0.8994399751100048,0.991703318672531,0.9943418813088896,0.9997442481262433,0.000923047626210463
23,0.9600499815900218,0.5173464594762537,-0.005337730812078112,-0.0006362769422652015,0.903273478821281,0.9923030787684926,0.9947386451444424,0.9997352906432775,0.0009140044155740056
24,0.9620541517876766,0.5143889916848533,0.0020041701976548643,-0.002957467791400381,0.9061513845059781,0.9905037984806078,0.9950052464976813,0.9996349064002352,0.0009045084971874689
25,0.9566815177994695,0.5187065088296239,-0.005372633988207087,0.004317517144770577,0.9112849459975999,0.991703318672531,0.9954532114242617,0.9997089690388802,0.0008945702546981922
26,0.9594727544621988,0.5130206806750237,0.0027912366627292906,-0.00568582815460017,0.8947953242366328,0.9947021191523391,0.9942859022941223,0.9996954874790784,0.0008842005554284219
27,0.943195212801749,0.5084640953359725,-0.016277541660449812,-0.004556585339051233,0.9137517222987689,0.9938024790083967,0.9956285737994955,0.9998588357428717,0.0008734107384920699
28,0.956445446407253,0.5087965526912785,0.013250233605504036,0.00033245735530607057,0.9151517845237566,0.9953018792483007,0.9955307303717665,0.9998852399167979,0.0008622126023955381
29,0.9438732209700075,0.5044480897957766,-0.012572225437245566,-0.004348462895501948,0.9031179163518379,0.995201919232307,0.995224944946879,0.9999253683873525,0.0008506183921362381
30,0.9542932088740848,0.5045310194733776,0.010419987904077277,8.29296776010402e-05,0.9090959598204365,0.9957017193122751,0.9953913478868857,0.9998840208346524,0.0008386407858128639
31,0.9373372390188954,0.5072150377533103,-0.016955969855189323,0.0026840182799326984,0.9232410329347971,0.9920031987205118,0.9962926015271916,0.9997164580624437,0.0008262928807620788
32,0.9443799026987769,0.5022693385806265,0.007042663679881489,-0.004945699172683837,0.9068180808035913,0.9960015993602559,0.9955079114390438,0.9999163075658208,0.0008135881792367643
33,0.9349765696308829,0.508054302085804,-0.009403333067893982,0.005784963505177543,0.9211742744121961,0.9940023990403839,0.996204612230769,0.9999027579041108,0.000800540573641509
34,0.9254112042148005,0.5013880344885814,-0.009565365416082439,-0.006666267597222664,0.9159295968709721,0.9947021191523391,0.9961905690425943,0.9999277146418434,0.0007871643313414683
35,0.9365772351791913,0.5051239551622656,0.011166030964390838,0.003735920673684223,0.9207853682385884,0.9946021591363454,0.9963733487290798,0.9998912059006643,0.0007734740790612115
36,0.9356340865858577,0.5037077303174176,-0.0009431485933336647,-0.0014162248448480463,0.9172741010711587,0.9960015993602559,0.996190597087693,0.999927207169385,0.0007594847868906049
37,0.9302211717109788,0.5018297343314448,-0.005412914874878827,-0.0018779959859727136,0.9215631805858038,0.9960015993602559,0.9964389392080277,0.9999317258519205,0.0007452117519152515
38,0.9218323930081996,0.50133158813549,-0.00838877870277921,-0.0004981461959548961,0.9256078047913241,0.9960015993602559,0.9967269618834665,0.9999219281938108,0.0007306705814893403
39,0.9305589947934177,0.5110543521144723,0.008726601785218113,0.009722763978982307,0.9116294057513668,0.991203518592563,0.9960057935229144,0.9997730687338497,0.0007158771761692399
40,0.9179578753696247,0.502386935149567,-0.01260111942379305,-0.00866741696490525,0.9272745455353572,0.9959016393442623,0.9968876012435786,0.9999753724092757,0.0007008477123264777
41,0.92850809129463,0.49980559492413,0.010550215925005269,-0.00258134022543699,0.9165629583537046,0.9961015593762494,0.9962738039011965,0.9999656584518724,0.0006855986244591044
42,0.9263721171935851,0.5023319989065581,-0.002135974101044824,0.0025264039824280937,0.9248299924441086,0.9940023990403839,0.9965192138180536,0.9998812517984541,0.0006701465872208163
43,0.9257500097578899,0.506916692362556,-0.0006221074356952405,0.004584693455997879,0.9181630294679763,0.9934026389444223,0.9965146367625201,0.999896554769912,0.0006545084971874704
44,0.9333915498784997,0.5003412716750857,0.007641540120609802,-0.006575420687470301,0.9158629272412108,0.9965013994402239,0.9962031744333785,0.9999257122748801,0.0006387014543809202
