epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.3212997884574262,1.084581896662712,0.0,0.0,0.631450286679408,0.7541983206717313,0.9218030909350836,0.9786268901250121,3.9999999999999996e-05
2,0.9536521974951029,1.0281213417649269,-0.36764759096232336,-0.05646055489778523,0.8028579047957687,0.7843862455017993,0.9745638204324614,0.9818448867838693,6.999999999999993e-05
3,0.8531350622122938,1.0423241212964058,-0.10051713528280903,0.01420277953147897,0.850504466865194,0.7774890043982408,0.984018849391719,0.9825714858983852,0.0001
4,0.8047311747954651,1.0065581902861596,-0.04840388741682877,-0.03576593101024628,0.8725387795013112,0.8047780887644942,0.9875969620089998,0.9841190664288677,9.997404066775285e-05
5,0.7723272561349652,0.9850480780005455,-0.03240391866049985,-0.021510112285614058,0.8873061024934441,0.8099760095961616,0.9898364989930784,0.9840270923966451,9.989618989876661e-05
6,0.7464168931950222,0.9561931565403938,-0.025910362939942977,-0.028854921460151672,0.8979954664651763,0.8242702918832467,0.9914342091051458,0.9842744938766234,9.976652934774728e-05
7,0.7273334962400523,0.9149134084582329,-0.019083396954969967,-0.04127974808216095,0.9059180408018134,0.8446621351459416,0.9926671521107241,0.9882559041304018,9.958519501070808e-05
8,0.7112215936861255,0.9305735886096954,-0.016111902553926805,0.015660180151462533,0.912907240321792,0.8312674930027989,0.9934372020465315,0.9854882064379444,9.935237708232756e-05
9,0.7002054717053067,0.9012856259942055,-0.011016121980818805,-0.029287962615489938,0.9176630072447665,0.8469612155137944,0.9940138953854724,0.9867530820825361,9.906831975646277e-05
10,0.6875663640146906,0.856392115354538,-0.012639107690616047,-0.04489351063966751,0.9219520867594115,0.8643542582966813,0.9947397835276662,0.9888722968524775,9.873332097002275e-05
11,0.6799937043000351,0.8645259901881218,-0.007572659714655483,0.008133874833583854,0.9256855860260456,0.8643542582966813,0.9949938635999113,0.9877296264877091,9.834773209047419e-05
12,0.6720939209176735,0.8802263826131821,-0.007899783382361636,0.015700392425060272,0.9291524067736344,0.857157137145142,0.995416296923693,0.9877128397127168,9.791195754730533e-05
