epoch,train_loss,val_loss,train_delta,val_delta,train_acc,val_acc,train_auc,val_auc,predictor_lr
1,1.512950310991569,1.5394786715507507,0.0,0.0,0.5302124538868395,0.5559776089564175,0.8787878354042449,0.9151024114253927,3.9999999999999996e-05
2,1.1522497697310015,1.8248029440641402,-0.3607005412605675,0.28532427251338954,0.7011644961998311,0.49830067972810876,0.9476893043464294,0.882022810405325,6.999999999999993e-05
3,1.029116166247563,1.8293036699295044,-0.12313360348343849,0.004500725865364208,0.7621116494066403,0.49160335865653737,0.9649338992494686,0.9008358083048607,0.0001
4,0.9534823709929531,1.8923237591981887,-0.07563379525460989,0.0630200892686843,0.7976021156495844,0.4950019992003199,0.9737607414726336,0.8995520082879772,9.997404066775285e-05
5,0.906400456855243,1.8949809402227402,-0.047081914137710124,0.0026571810245514804,0.8210253789057291,0.5048980407836865,0.9783477087305719,0.8904613123580047,9.989618989876661e-05
6,0.8708149111745033,1.9349432080984115,-0.03558554568073968,0.039962267875671253,0.8365260678252366,0.510795681727309,0.9818668886997689,0.8920029076410542,9.976652934774728e-05
7,0.8442370725626295,1.8482137948274613,-0.026577838611873794,-0.08672941327095018,0.8500822258767057,0.5398840463814474,0.9841753025722267,0.9016374813489875,9.958519501070808e-05
8,0.8244528623128479,1.919621217250824,-0.01978421024978161,0.07140742242336273,0.8580936930530246,0.5396841263494602,0.9858370032644805,0.886406079898228,9.935237708232756e-05
9,0.8056716470217163,1.8569894105195999,-0.018781215291131526,-0.06263180673122415,0.8672052091204053,0.5400839664134346,0.9871707070643281,0.9036196500481507,9.906831975646277e-05
10,0.7953973290595141,1.9410192281007768,-0.01027431796220224,0.08402981758117689,0.8714165074003289,0.5312874850059977,0.987889840864389,0.892285038069367,9.873332097002275e-05
11,0.7805709889666601,1.7133323490619659,-0.014826340092853996,-0.2276868790388109,0.8774834437086093,0.5705717712914834,0.9889442974972433,0.9177894552653902,9.834773209047419e-05
